code,name,market,sector,status,priceStatus,financialStatus,metricSource,action,lastClose,priceJudgement,financialError
3623,ビリングシステム,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1044,見送り寄り,
3624,アクセルマーク,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,78,見送り寄り,
3625,テックファームホールディングス,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,615,見送り寄り,
3626,ＴＩＳ,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,3492,良さそう,
3627,テクミラホールディングス,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,277,良さそう,
3628,データホライゾン,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,505,見送り寄り,
3632,グリーホールディングス,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,400,中立,
3633,ＧＭＯペパボ,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1712,中立,
3634,ソケッツ,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,567,中立,
3635,コーエーテクモホールディングス,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1612,見送り寄り,
3636,三菱総合研究所,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,4650,見送り寄り,
3639,ボルテージ,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,237,見送り寄り,
3640,電算,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2361,中立,
3641,パピレス,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,966,中立,
3645,メディカルネット,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,255,見送り寄り,
3646,駅探,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,334,良さそう,
3647,アスリナ,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,136,良さそう,
3648,ＡＧＳ,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1106,見送り寄り,
3649,ファインデックス,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,856,見送り寄り,
3652,ディジタルメディアプロフェッショナル,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2267,中立,
3653,モルフォ,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,621,見送り寄り,
3656,ＫＬａｂ,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,207,中立,
3657,ポールトゥウィンホールディングス,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,331,中立,
3659,ネクソン,プライム（内国株式）,情報・通信業,補完チェック完了,月次価格取得済み,財務補完済み,completionEstimate,補完データでチャートと広域判定に利用,2295.5,見送り寄り,BPS、純資産、株数推定が不足
365A,伊澤タオル,スタンダード（内国株式）,繊維製品,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/02,ランキング判定に利用,747,良さそう,
3660,アイスタイル,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,398,見送り寄り,
3661,エムアップホールディングス,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,750,見送り寄り,
3662,エイチームホールディングス,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,1043,見送り寄り,
3663,セルシス,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,2024,中立,
3664,ＷＩＺＥ,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,23,良さそう,
3665,エニグモ,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/04,ランキング判定に利用,406,中立,
3667,ｅｎｉｓｈ,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,30,未約定,
3668,コロプラ,プライム（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,388,見送り寄り,
366A,ウェルネス・コミュニケーションズ,グロース（内国株式）,サービス業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1057,見送り寄り,
3670,協立情報通信,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,1750,見送り寄り,
3671,ソフトマックス,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,315,見送り寄り,
3672,オルトプラス,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,29,見送り寄り,
3673,ブロードリーフ,プライム（内国株式）,情報・通信業,補完チェック完了,月次価格取得済み,財務補完済み,completionEstimate,補完データでチャートと広域判定に利用,424,良さそう,BPS、純資産、株数推定が不足
3674,オークファン,グロース（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,324,見送り寄り,
3675,クロス・マーケティンググループ,スタンダード（内国株式）,情報・通信業,自動チェック完了,月次価格取得済み,財務取得済み,irbank:2026/03,ランキング判定に利用,600,見送り寄り,
