code,name,market,sector
7887,南海プライウッド,スタンダード（内国株式）,その他製品
7888,三光合成,プライム（内国株式）,化学
7893,プロネクサス,プライム（内国株式）,その他製品
7896,セブン工業,スタンダード（内国株式）,その他製品
7897,ホクシン,スタンダード（内国株式）,その他製品
7898,ウッドワン,スタンダード（内国株式）,その他製品
7901,マツモト,スタンダード（内国株式）,その他製品
7902,ソノコム,スタンダード（内国株式）,その他製品
7906,ヨネックス,スタンダード（内国株式）,その他製品
7908,きもと,スタンダード（内国株式）,化学
7911,ＴＯＰＰＡＮホールディングス,プライム（内国株式）,その他製品
7912,大日本印刷,プライム（内国株式）,その他製品
7914,共同印刷,プライム（内国株式）,その他製品
7915,ＮＩＳＳＨＡ,プライム（内国株式）,その他製品
7916,光村印刷,スタンダード（内国株式）,その他製品
7917,ＺＡＣＲＯＳ,プライム（内国株式）,化学
7918,ヴィア・ホールディングス,スタンダード（内国株式）,小売業
7919,野崎印刷紙業,スタンダード（内国株式）,その他製品
7921,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,プライム（内国株式）,その他製品
7922,三光産業,スタンダード（内国株式）,その他製品
7927,ムトー精工,スタンダード（内国株式）,化学
7928,旭化学工業,スタンダード（内国株式）,化学
7931,未来工業,プライム（内国株式）,化学
7932,ニッピ,スタンダード（内国株式）,その他製品
7936,アシックス,プライム（内国株式）,その他製品
7937,ツツミ,スタンダード（内国株式）,その他製品
7938,リーガルコーポレーション,スタンダード（内国株式）,その他製品
7939,研創,スタンダード（内国株式）,その他製品
7940,ウェーブロックホールディングス,スタンダード（内国株式）,化学
7942,ＪＳＰ,プライム（内国株式）,化学
7943,ニチハ,プライム（内国株式）,ガラス・土石製品
7944,ローランド,プライム（内国株式）,その他製品
7946,光陽社,スタンダード（内国株式）,その他製品
7947,エフピコ,プライム（内国株式）,化学
7949,小松ウオール工業,プライム（内国株式）,その他製品
7951,ヤマハ,プライム（内国株式）,その他製品
7952,河合楽器製作所,プライム（内国株式）,その他製品
7953,菊水化学工業,スタンダード（内国株式）,その他製品
7955,クリナップ,プライム（内国株式）,その他製品
7956,ピジョン,プライム（内国株式）,その他製品
7957,フジコピアン,スタンダード（内国株式）,その他製品
7962,キングジム,プライム（内国株式）,その他製品
7963,興研,スタンダード（内国株式）,その他製品
7965,象印マホービン,プライム（内国株式）,電気機器
7966,リンテック,プライム（内国株式）,その他製品
7970,信越ポリマー,プライム（内国株式）,化学
7971,東リ,スタンダード（内国株式）,化学
7972,イトーキ,プライム（内国株式）,その他製品
7974,任天堂,プライム（内国株式）,その他製品
7975,リヒトラブ,スタンダード（内国株式）,その他製品
7976,三菱鉛筆,プライム（内国株式）,その他製品
7979,松風,プライム（内国株式）,精密機器
7980,重松製作所,スタンダード（内国株式）,その他製品
7981,タカラスタンダード,プライム（内国株式）,その他製品
7983,ミロク,スタンダード（内国株式）,その他製品
7984,コクヨ,プライム（内国株式）,その他製品
7985,ネポン,スタンダード（内国株式）,金属製品
7986,日本アイ・エス・ケイ,スタンダード（内国株式）,その他製品
7987,ナカバヤシ,スタンダード（内国株式）,その他製品
7988,ニフコ,プライム（内国株式）,化学
7989,立川ブラインド工業,プライム（内国株式）,金属製品
7990,グローブライド,プライム（内国株式）,その他製品
7991,マミヤ・オーピー,スタンダード（内国株式）,機械
7992,セーラー万年筆,スタンダード（内国株式）,その他製品
7994,オカムラ,プライム（内国株式）,その他製品
7995,バルカー,プライム（内国株式）,化学
7997,くろがね工作所,スタンダード（内国株式）,その他製品
7999,ＭＵＴＯＨホールディングス,スタンダード（内国株式）,電気機器
8001,伊藤忠商事,プライム（内国株式）,卸売業
8002,丸紅,プライム（内国株式）,卸売業
8005,スクロール,プライム（内国株式）,小売業
8006,ユアサ・フナショク,スタンダード（内国株式）,卸売業
8007,高島,プライム（内国株式）,卸売業
8008,ヨンドシーホールディングス,プライム（内国株式）,小売業
8011,三陽商会,プライム（内国株式）,繊維製品
8012,長瀬産業,プライム（内国株式）,卸売業
8013,ナイガイ,スタンダード（内国株式）,繊維製品
8014,蝶理,プライム（内国株式）,卸売業
8015,豊田通商,プライム（内国株式）,卸売業
8016,オンワードホールディングス,プライム（内国株式）,繊維製品
8018,三共生興,スタンダード（内国株式）,卸売業
8020,兼松,プライム（内国株式）,卸売業
8022,美津濃,プライム（内国株式）,その他製品
8023,ＤＡＩＫＯ　ＸＴＥＣＨ,スタンダード（内国株式）,情報・通信業
8025,ツカモトコーポレーション,スタンダード（内国株式）,卸売業
8029,ルックホールディングス,スタンダード（内国株式）,繊維製品
8030,中央魚類,スタンダード（内国株式）,卸売業
8031,三井物産,プライム（内国株式）,卸売業
8032,日本紙パルプ商事,プライム（内国株式）,卸売業
8035,東京エレクトロン,プライム（内国株式）,電気機器
8037,カメイ,プライム（内国株式）,卸売業
8039,築地魚市場,スタンダード（内国株式）,卸売業
8040,東京ソワール,スタンダード（内国株式）,繊維製品
8041,ＯＵＧホールディングス,スタンダード（内国株式）,卸売業
8043,スターゼン,プライム（内国株式）,卸売業
8045,横浜丸魚,スタンダード（内国株式）,卸売業
8046,丸藤シートパイル,スタンダード（内国株式）,卸売業
8050,セイコーグループ,プライム（内国株式）,精密機器
8051,山善,プライム（内国株式）,卸売業
8052,椿本興業,プライム（内国株式）,卸売業
8053,住友商事,プライム（内国株式）,卸売業
8056,ＢＩＰＲＯＧＹ,プライム（内国株式）,情報・通信業
8057,内田洋行,プライム（内国株式）,卸売業
8058,三菱商事,プライム（内国株式）,卸売業
8059,第一実業,プライム（内国株式）,卸売業
8060,キヤノンマーケティングジャパン,プライム（内国株式）,卸売業
8061,西華産業,プライム（内国株式）,卸売業
8065,佐藤商事,プライム（内国株式）,卸売業
8066,三谷商事,スタンダード（内国株式）,卸売業
8070,東京産業,プライム（内国株式）,卸売業
8074,ＹＵＡＳＡ,プライム（内国株式）,卸売業
8075,神鋼商事,プライム（内国株式）,卸売業
8076,カノークス,スタンダード（内国株式）,卸売業
8077,トルク,スタンダード（内国株式）,卸売業
8078,阪和興業,プライム（内国株式）,卸売業
8079,正栄食品工業,プライム（内国株式）,卸売業
8081,カナデン,プライム（内国株式）,卸売業
8084,ＲＹＯＤＥＮ,プライム（内国株式）,卸売業
8085,ナラサキ産業,スタンダード（内国株式）,卸売業
8086,ニプロ,プライム（内国株式）,精密機器
8088,岩谷産業,プライム（内国株式）,卸売業
8089,ナイス,スタンダード（内国株式）,卸売業
8091,ニチモウ,プライム（内国株式）,卸売業
8093,極東貿易,プライム（内国株式）,卸売業
8095,アステナホールディングス,プライム（内国株式）,卸売業
8097,三愛オブリ,プライム（内国株式）,卸売業
8098,稲畑産業,プライム（内国株式）,卸売業
8101,ＧＳＩクレオス,プライム（内国株式）,卸売業
8103,明和産業,プライム（内国株式）,卸売業
8104,クワザワホールディングス,スタンダード（内国株式）,卸売業
8105,Ｂｉｔｃｏｉｎ　Ｊａｐａｎ,スタンダード（内国株式）,卸売業
8107,キムラタン,スタンダード（内国株式）,繊維製品
8111,ゴールドウイン,プライム（内国株式）,繊維製品
8113,ユニ・チャーム,プライム（内国株式）,化学
8115,ムーンバット,スタンダード（内国株式）,卸売業
8117,中央自動車工業,スタンダード（内国株式）,卸売業
8118,キング,スタンダード（内国株式）,繊維製品
8119,三栄コーポレーション,スタンダード（内国株式）,卸売業
8123,川辺,スタンダード（内国株式）,卸売業
8125,ワキタ,プライム（内国株式）,卸売業
8127,ヤマトインターナショナル,スタンダード（内国株式）,繊維製品
8129,東邦ホールディングス,プライム（内国株式）,卸売業
8130,サンゲツ,プライム（内国株式）,卸売業
8131,ミツウロコグループホールディングス,スタンダード（内国株式）,卸売業
8132,シナネンホールディングス,プライム（内国株式）,卸売業
8133,伊藤忠エネクス,プライム（内国株式）,卸売業
8135,ゼット,スタンダード（内国株式）,卸売業
8136,サンリオ,プライム（内国株式）,卸売業
8137,サンワテクノス,プライム（内国株式）,卸売業
8138,三京化成,スタンダード（内国株式）,卸売業
8139,ナガホリ,スタンダード（内国株式）,卸売業
8141,新光商事,プライム（内国株式）,卸売業
8142,トーホー,プライム（内国株式）,卸売業
8143,ラピーヌ,スタンダード（内国株式）,繊維製品
8144,デンキョーグループホールディングス,スタンダード（内国株式）,卸売業
8147,トミタ,スタンダード（内国株式）,卸売業
8150,三信電気,プライム（内国株式）,卸売業
8151,東陽テクニカ,プライム（内国株式）,卸売業
8152,ソマール,スタンダード（内国株式）,卸売業
8153,モスフードサービス,プライム（内国株式）,卸売業
8154,加賀電子,プライム（内国株式）,卸売業
8157,都築電気,プライム（内国株式）,情報・通信業
8158,ソーダニッカ,プライム（内国株式）,卸売業
8159,立花エレテック,プライム（内国株式）,卸売業
8160,木曽路,プライム（内国株式）,小売業
8163,ＳＲＳホールディングス,プライム（内国株式）,小売業
8165,千趣会,スタンダード（内国株式）,小売業
8166,タカキュー,スタンダード（内国株式）,小売業
8167,リテールパートナーズ,プライム（内国株式）,小売業
8173,Ｊｏｓｈｉｎ,プライム（内国株式）,小売業
8174,日本瓦斯,プライム（内国株式）,小売業
8179,ロイヤルホールディングス,プライム（内国株式）,小売業
8181,東天紅,スタンダード（内国株式）,小売業
8185,チヨダ,プライム（内国株式）,小売業
8194,ライフコーポレーション,プライム（内国株式）,小売業
8198,マックスバリュ東海,スタンダード（内国株式）,小売業
8200,リンガーハット,プライム（内国株式）,小売業
8202,ラオックスホールディングス,スタンダード（内国株式）,小売業
8203,ＭｒＭａｘＨＤ,プライム（内国株式）,小売業
8207,テンアライド,スタンダード（内国株式）,小売業
8214,ＡＯＫＩホールディングス,プライム（内国株式）,小売業
8217,オークワ,プライム（内国株式）,小売業
8218,コメリ,プライム（内国株式）,小売業
8219,青山商事,プライム（内国株式）,小売業
8225,タカチホ,スタンダード（内国株式）,卸売業
8226,理経,スタンダード（内国株式）,卸売業
8227,しまむら,プライム（内国株式）,小売業
8230,はせがわ,スタンダード（内国株式）,小売業
8233,高島屋,プライム（内国株式）,小売業
8237,松屋,プライム（内国株式）,小売業
8242,エイチ・ツー・オー　リテイリング,プライム（内国株式）,小売業
8244,近鉄百貨店,スタンダード（内国株式）,小売業
8247,大和,スタンダード（内国株式）,小売業
8252,丸井グループ,プライム（内国株式）,小売業
8253,クレディセゾン,プライム（内国株式）,その他金融業
8254,さいか屋,スタンダード（内国株式）,小売業
8255,アクシアル　リテイリング,プライム（内国株式）,小売業
8260,井筒屋,スタンダード（内国株式）,小売業
8267,イオン,プライム（内国株式）,小売業
8273,イズミ,プライム（内国株式）,小売業
8275,フォーバル,スタンダード（内国株式）,卸売業
8276,平和堂,プライム（内国株式）,小売業
8278,フジ,プライム（内国株式）,小売業
8281,ゼビオホールディングス,プライム（内国株式）,小売業
8282,ケーズホールディングス,プライム（内国株式）,小売業
8283,ＰＡＬＴＡＣ,プライム（内国株式）,卸売業
8285,三谷産業,スタンダード（内国株式）,卸売業
8289,Ｏｌｙｍｐｉｃグループ,スタンダード（内国株式）,小売業
8291,日産東京販売ホールディングス,スタンダード（内国株式）,小売業
8303,ＳＢＩ新生銀行,プライム（内国株式）,銀行業
8304,あおぞら銀行,プライム（内国株式）,銀行業
8306,三菱ＵＦＪフィナンシャル・グループ,プライム（内国株式）,銀行業
8308,りそなホールディングス,プライム（内国株式）,銀行業
8309,三井住友トラストグループ,プライム（内国株式）,銀行業
8316,三井住友フィナンシャルグループ,プライム（内国株式）,銀行業
8331,千葉銀行,プライム（内国株式）,銀行業
8334,群馬銀行,プライム（内国株式）,銀行業
8336,武蔵野銀行,プライム（内国株式）,銀行業
8337,千葉興業銀行,プライム（内国株式）,銀行業
8338,筑波銀行,プライム（内国株式）,銀行業
8341,七十七銀行,プライム（内国株式）,銀行業
8343,秋田銀行,プライム（内国株式）,銀行業
8344,山形銀行,プライム（内国株式）,銀行業
8345,岩手銀行,プライム（内国株式）,銀行業
8346,東邦銀行,プライム（内国株式）,銀行業
8349,東北銀行,スタンダード（内国株式）,銀行業
8354,ふくおかフィナンシャルグループ,プライム（内国株式）,銀行業
8358,スルガ銀行,プライム（内国株式）,銀行業
8359,八十二長野銀行,プライム（内国株式）,銀行業
8360,山梨中央銀行,プライム（内国株式）,銀行業
8361,大垣共立銀行,プライム（内国株式）,銀行業
8362,福井銀行,プライム（内国株式）,銀行業
8364,清水銀行,プライム（内国株式）,銀行業
8365,富山銀行,スタンダード（内国株式）,銀行業
8366,滋賀銀行,プライム（内国株式）,銀行業
8367,南都銀行,プライム（内国株式）,銀行業
8368,百五銀行,プライム（内国株式）,銀行業
8370,紀陽銀行,プライム（内国株式）,銀行業
8377,ほくほくフィナンシャルグループ,プライム（内国株式）,銀行業
8381,山陰合同銀行,プライム（内国株式）,銀行業
8383,鳥取銀行,スタンダード（内国株式）,銀行業
8386,百十四銀行,プライム（内国株式）,銀行業
8387,四国銀行,プライム（内国株式）,銀行業
8388,阿波銀行,プライム（内国株式）,銀行業
8392,大分銀行,プライム（内国株式）,銀行業
8393,宮崎銀行,プライム（内国株式）,銀行業
8395,佐賀銀行,プライム（内国株式）,銀行業
8399,琉球銀行,プライム（内国株式）,銀行業
8410,セブン銀行,プライム（内国株式）,銀行業
8411,みずほフィナンシャルグループ,プライム（内国株式）,銀行業
8416,高知銀行,スタンダード（内国株式）,銀行業
8418,山口フィナンシャルグループ,プライム（内国株式）,銀行業
8424,芙蓉総合リース,プライム（内国株式）,その他金融業
8425,みずほリース,プライム（内国株式）,その他金融業
8439,東京センチュリー,プライム（内国株式）,その他金融業
8473,ＳＢＩホールディングス,プライム（内国株式）,証券、商品先物取引業
8508,Ｊトラスト,スタンダード（内国株式）,その他金融業
8511,日本証券金融,プライム（内国株式）,その他金融業
8518,日本アジア投資,スタンダード（内国株式）,証券、商品先物取引業
8522,名古屋銀行,プライム（内国株式）,銀行業
8524,北洋銀行,プライム（内国株式）,銀行業
8537,大光銀行,スタンダード（内国株式）,銀行業
8541,愛媛銀行,プライム（内国株式）,銀行業
8542,トマト銀行,スタンダード（内国株式）,銀行業
8544,京葉銀行,プライム（内国株式）,銀行業
8550,栃木銀行,プライム（内国株式）,銀行業
8551,北日本銀行,プライム（内国株式）,銀行業
8558,東和銀行,プライム（内国株式）,銀行業
8562,福島銀行,スタンダード（内国株式）,銀行業
8563,大東銀行,スタンダード（内国株式）,銀行業
8566,リコーリース,プライム（内国株式）,その他金融業
8570,イオンフィナンシャルサービス,プライム（内国株式）,その他金融業
8572,アコム,スタンダード（内国株式）,その他金融業
8584,ジャックス,プライム（内国株式）,その他金融業
8585,オリエントコーポレーション,プライム（内国株式）,その他金融業
8591,オリックス,プライム（内国株式）,その他金融業
8593,三菱ＨＣキャピタル,プライム（内国株式）,その他金融業
8595,ジャフコ　グループ,プライム（内国株式）,証券、商品先物取引業
8596,九州リースサービス,スタンダード（内国株式）,その他金融業
8600,トモニホールディングス,プライム（内国株式）,銀行業
8601,大和証券グループ本社,プライム（内国株式）,証券、商品先物取引業
8604,野村ホールディングス,プライム（内国株式）,証券、商品先物取引業
8609,岡三証券グループ,プライム（内国株式）,証券、商品先物取引業
8613,丸三証券,プライム（内国株式）,証券、商品先物取引業
8614,東洋証券,プライム（内国株式）,証券、商品先物取引業
8616,東海東京フィナンシャル・ホールディングス,プライム（内国株式）,証券、商品先物取引業
8617,光世証券,スタンダード（内国株式）,証券、商品先物取引業
8622,水戸証券,プライム（内国株式）,証券、商品先物取引業
8624,いちよし証券,プライム（内国株式）,証券、商品先物取引業
8628,松井証券,プライム（内国株式）,証券、商品先物取引業
8630,ＳＯＭＰＯホールディングス,プライム（内国株式）,保険業
8697,日本取引所グループ,プライム（内国株式）,その他金融業
8698,マネックスグループ,プライム（内国株式）,証券、商品先物取引業
8699,ＨＳホールディングス,スタンダード（内国株式）,証券、商品先物取引業
8700,丸八証券,スタンダード（内国株式）,証券、商品先物取引業
8704,トレイダーズホールディングス,スタンダード（内国株式）,証券、商品先物取引業
8705,日産証券グループ,スタンダード（内国株式）,証券、商品先物取引業
8706,極東証券,プライム（内国株式）,証券、商品先物取引業
8707,岩井コスモホールディングス,プライム（内国株式）,証券、商品先物取引業
8708,アイザワ証券グループ,プライム（内国株式）,証券、商品先物取引業
8713,フィデアホールディングス,プライム（内国株式）,銀行業
8714,池田泉州ホールディングス,プライム（内国株式）,銀行業
8715,アニコム　ホールディングス,プライム（内国株式）,保険業
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,プライム（内国株式）,保険業
8729,ソニーフィナンシャルグループ,プライム（内国株式）,保険業
8737,あかつき本社,スタンダード（内国株式）,証券、商品先物取引業
8739,スパークス・グループ,プライム（内国株式）,証券、商品先物取引業
8742,小林洋行,スタンダード（内国株式）,証券、商品先物取引業
8746,ｕｎｂａｎｋｅｄ,スタンダード（内国株式）,証券、商品先物取引業
8747,豊トラスティ証券,スタンダード（内国株式）,証券、商品先物取引業
8750,第一ライフグループ,プライム（内国株式）,保険業
8766,東京海上ホールディングス,プライム（内国株式）,保険業
8769,アドバンテッジリスクマネジメント,スタンダード（内国株式）,サービス業
8771,イー・ギャランティ,プライム（内国株式）,その他金融業
8772,アサックス,スタンダード（内国株式）,その他金融業
8783,ａｂｃ,スタンダード（内国株式）,その他金融業
8789,フィンテック　グローバル,スタンダード（内国株式）,その他金融業
8793,ＮＥＣキャピタルソリューション,プライム（内国株式）,その他金融業
8795,Ｔ＆Ｄホールディングス,プライム（内国株式）,保険業
8798,アドバンスクリエイト,プライム（内国株式）,保険業
8801,三井不動産,プライム（内国株式）,不動産業
8802,三菱地所,プライム（内国株式）,不動産業
8803,平和不動産,プライム（内国株式）,不動産業
8804,東京建物,プライム（内国株式）,不動産業
8818,京阪神ビルディング,プライム（内国株式）,不動産業
8830,住友不動産,プライム（内国株式）,不動産業
8835,太平洋興発,スタンダード（内国株式）,卸売業
8836,ＲＩＳＥ,スタンダード（内国株式）,不動産業
8841,テーオーシー,スタンダード（内国株式）,不動産業
8844,コスモスイニシア,スタンダード（内国株式）,不動産業
8848,レオパレス２１,プライム（内国株式）,不動産業
8850,スターツコーポレーション,プライム（内国株式）,不動産業
8860,フジ住宅,プライム（内国株式）,不動産業
8864,空港施設,スタンダード（内国株式）,不動産業
8869,明和地所,スタンダード（内国株式）,不動産業
8871,ゴールドクレスト,スタンダード（内国株式）,不動産業
8876,リログループ,プライム（内国株式）,サービス業
8877,エスリード,プライム（内国株式）,不動産業
8881,日神グループホールディングス,プライム（内国株式）,不動産業
8887,シーラホールディングス,スタンダード（内国株式）,不動産業
8891,ＡＭＧホールディングス,スタンダード（内国株式）,不動産業
8892,エスコン,プライム（内国株式）,不動産業
8894,ＲＥＶＯＬＵＴＩＯＮ,スタンダード（内国株式）,不動産業
8897,ＭＩＲＡＲＴＨホールディングス,プライム（内国株式）,不動産業
8898,センチュリー２１・ジャパン,スタンダード（内国株式）,不動産業
8904,ＡＶＡＮＴＩＡ,スタンダード（内国株式）,不動産業
8908,毎日コムネット,スタンダード（内国株式）,不動産業
8912,エリアクエスト,スタンダード（内国株式）,不動産業
8914,エリアリンク,スタンダード（内国株式）,不動産業
8917,ファースト住建,スタンダード（内国株式）,不動産業
8918,ランド,スタンダード（内国株式）,不動産業
8919,カチタス,プライム（内国株式）,不動産業
8920,東祥,スタンダード（内国株式）,サービス業
8923,トーセイ,プライム（内国株式）,不動産業
8927,明豊エンタープライズ,スタンダード（内国株式）,不動産業
8928,穴吹興産,スタンダード（内国株式）,不動産業
8929,青山財産ネットワークス,スタンダード（内国株式）,不動産業
8931,和田興産,スタンダード（内国株式）,不動産業
8934,サンフロンティア不動産,プライム（内国株式）,不動産業
8935,ＦＪネクストホールディングス,プライム（内国株式）,不動産業
8938,グローム・ホールディングス,グロース（内国株式）,不動産業
8944,ランドビジネス,スタンダード（内国株式）,不動産業
8945,サンネクスタグループ,スタンダード（内国株式）,不動産業
8946,ＡＳＩＡＮ　ＳＴＡＲ,スタンダード（内国株式）,不動産業
8995,誠建設工業,スタンダード（内国株式）,不動産業
8996,ハウスフリーダム,スタンダード（内国株式）,不動産業
8999,グランディハウス,プライム（内国株式）,不動産業
9001,東武鉄道,プライム（内国株式）,陸運業
9003,相鉄ホールディングス,プライム（内国株式）,陸運業
9005,東急,プライム（内国株式）,陸運業
9006,京浜急行電鉄,プライム（内国株式）,陸運業
9007,小田急電鉄,プライム（内国株式）,陸運業
9008,京王電鉄,プライム（内国株式）,陸運業
9009,京成電鉄,プライム（内国株式）,陸運業
9010,富士急行,プライム（内国株式）,陸運業
9012,秩父鉄道,スタンダード（内国株式）,陸運業
9017,新潟交通,スタンダード（内国株式）,陸運業
9020,東日本旅客鉄道,プライム（内国株式）,陸運業
9021,西日本旅客鉄道,プライム（内国株式）,陸運業
9022,東海旅客鉄道,プライム（内国株式）,陸運業
9023,東京地下鉄,プライム（内国株式）,陸運業
9024,西武ホールディングス,プライム（内国株式）,陸運業
9025,鴻池運輸,プライム（内国株式）,陸運業
9028,ゼロ,スタンダード（内国株式）,陸運業
9029,ヒガシホールディングス,スタンダード（内国株式）,陸運業
9031,西日本鉄道,プライム（内国株式）,陸運業
9033,広島電鉄,スタンダード（内国株式）,陸運業
9034,南総通運,スタンダード（内国株式）,陸運業
9036,東部ネットワーク,スタンダード（内国株式）,陸運業
9037,ハマキョウレックス,プライム（内国株式）,陸運業
9039,サカイ引越センター,プライム（内国株式）,陸運業
9041,近鉄グループホールディングス,プライム（内国株式）,陸運業
9042,阪急阪神ホールディングス,プライム（内国株式）,陸運業
9044,ＮＡＮＫＡＩ,プライム（内国株式）,陸運業
9045,京阪ホールディングス,プライム（内国株式）,陸運業
9046,神戸電鉄,スタンダード（内国株式）,陸運業
9048,名古屋鉄道,プライム（内国株式）,陸運業
9049,京福電気鉄道,スタンダード（内国株式）,陸運業
9051,センコン物流,スタンダード（内国株式）,陸運業
9052,山陽電気鉄道,プライム（内国株式）,陸運業
9057,遠州トラック,スタンダード（内国株式）,陸運業
9059,カンダホールディングス,スタンダード（内国株式）,陸運業
9060,日本ロジテム,スタンダード（内国株式）,陸運業
9063,岡山県貨物運送,スタンダード（内国株式）,陸運業
9064,ヤマトホールディングス,プライム（内国株式）,陸運業
9065,山九,プライム（内国株式）,陸運業
9067,丸運,スタンダード（内国株式）,陸運業
9068,丸全昭和運輸,プライム（内国株式）,陸運業
9069,センコーグループホールディングス,プライム（内国株式）,陸運業
9072,ニッコンホールディングス,プライム（内国株式）,陸運業
9073,京極運輸商事,スタンダード（内国株式）,陸運業
9074,日本石油輸送,スタンダード（内国株式）,陸運業
9075,福山通運,プライム（内国株式）,陸運業
9076,セイノーホールディングス,プライム（内国株式）,陸運業
9081,神奈川中央交通,プライム（内国株式）,陸運業
9082,大和自動車交通,スタンダード（内国株式）,陸運業
9083,神姫バス,スタンダード（内国株式）,陸運業
9087,タカセ,スタンダード（内国株式）,陸運業
9090,ＡＺ－ＣＯＭ丸和ホールディングス,プライム（内国株式）,陸運業
9101,日本郵船,プライム（内国株式）,海運業
9104,商船三井,プライム（内国株式）,海運業
9107,川崎汽船,プライム（内国株式）,海運業
9110,ＮＳユナイテッド海運,プライム（内国株式）,海運業
9115,明海グループ,スタンダード（内国株式）,海運業
9119,飯野海運,プライム（内国株式）,海運業
9127,玉井商船,スタンダード（内国株式）,海運業
9130,共栄タンカー,スタンダード（内国株式）,海運業
9142,九州旅客鉄道,プライム（内国株式）,陸運業
9143,ＳＧホールディングス,プライム（内国株式）,陸運業
9145,ビーイングホールディングス,スタンダード（内国株式）,陸運業
9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,プライム（内国株式）,陸運業
9158,シーユーシー,グロース（内国株式）,サービス業
9159,Ｗ　ＴＯＫＹＯ,グロース（内国株式）,サービス業
9160,オンザページ,スタンダード（内国株式）,サービス業
9162,ブリーチ,グロース（内国株式）,サービス業
9163,ナレルグループ,グロース（内国株式）,サービス業
9165,クオルテック,グロース（内国株式）,サービス業
9166,ＧＥＮＤＡ,グロース（内国株式）,サービス業
9168,ライズ・コンサルティング・グループ,グロース（内国株式）,サービス業
9171,栗林商船,スタンダード（内国株式）,海運業
9173,東海汽船,スタンダード（内国株式）,海運業
9193,東京汽船,スタンダード（内国株式）,倉庫・運輸関連業
9201,日本航空,プライム（内国株式）,空運業
9202,ＡＮＡホールディングス,プライム（内国株式）,空運業
9204,スカイマーク,グロース（内国株式）,空運業
9206,スターフライヤー,スタンダード（内国株式）,空運業
9211,エフ・コード,グロース（内国株式）,サービス業
9212,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,グロース（内国株式）,サービス業
9213,セイファート,スタンダード（内国株式）,サービス業
9214,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,グロース（内国株式）,サービス業
9215,ＣａＳｙ,グロース（内国株式）,サービス業
9216,ビーウィズ,プライム（内国株式）,サービス業
9218,メンタルヘルステクノロジーズ,グロース（内国株式）,サービス業
9219,ギックス,グロース（内国株式）,サービス業
9220,エフビー介護サービス,スタンダード（内国株式）,サービス業
9221,フルハシＥＰＯ,スタンダード（内国株式）,サービス業
9223,ＡＳＮＯＶＡ,グロース（内国株式）,サービス業
9225,ブリッジコンサルティンググループ,グロース（内国株式）,サービス業
9227,マイクロ波化学,グロース（内国株式）,サービス業
9229,サンウェルズ,プライム（内国株式）,サービス業
9233,アジア航測,スタンダード（内国株式）,空運業
9235,売れるネット広告社グループ,グロース（内国株式）,サービス業
9236,ジャパンＭ＆Ａソリューション,グロース（内国株式）,サービス業
9237,笑美面,グロース（内国株式）,サービス業
9238,バリュークリエーション,グロース（内国株式）,サービス業
9240,デリバリーコンサルティング,グロース（内国株式）,サービス業
9241,フューチャーリンクネットワーク,グロース（内国株式）,サービス業
9242,メディア総研,グロース（内国株式）,サービス業
9244,デジタリフト,グロース（内国株式）,サービス業
9245,リベロ,グロース（内国株式）,サービス業
9246,プロジェクトホールディングス,グロース（内国株式）,サービス業
9247,ＴＲＥホールディングス,プライム（内国株式）,サービス業
9248,人・夢・技術グループ,スタンダード（内国株式）,サービス業
9249,日本エコシステム,スタンダード（内国株式）,サービス業
9250,ＧＲＣＳ,グロース（内国株式）,サービス業
9251,ＡＢ＆Ｃｏｍｐａｎｙ,グロース（内国株式）,サービス業
9252,ラストワンマイル,グロース（内国株式）,サービス業
9253,スローガン,グロース（内国株式）,サービス業
9254,ラバブルマーケティンググループ,グロース（内国株式）,サービス業
9256,サクシード,グロース（内国株式）,サービス業
9258,ＣＳ－Ｃ,グロース（内国株式）,サービス業
9259,タカヨシホールディングス,グロース（内国株式）,サービス業
9262,シルバーライフ,スタンダード（内国株式）,小売業
9264,ポエック,スタンダード（内国株式）,卸売業
9265,ヤマシタヘルスケアホールディングス,スタンダード（内国株式）,卸売業
9267,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,プライム（内国株式）,小売業
9268,オプティマスグループ,スタンダード（内国株式）,卸売業
9270,バリュエンスホールディングス,グロース（内国株式）,卸売業
9271,和心,グロース（内国株式）,小売業
9272,ブティックス,グロース（内国株式）,サービス業
9273,コーア商事ホールディングス,プライム（内国株式）,卸売業
9274,ＫＰＰグループホールディングス,プライム（内国株式）,卸売業
9278,ブックオフグループホールディングス,プライム（内国株式）,小売業
9279,ギフトホールディングス,プライム（内国株式）,小売業
9301,三菱倉庫,プライム（内国株式）,倉庫・運輸関連業
9302,三井倉庫ホールディングス,プライム（内国株式）,倉庫・運輸関連業
9303,住友倉庫,プライム（内国株式）,倉庫・運輸関連業
9304,澁澤倉庫,プライム（内国株式）,倉庫・運輸関連業
9305,ヤマタネ,プライム（内国株式）,卸売業
9306,東陽倉庫,スタンダード（内国株式）,倉庫・運輸関連業
