code,name,market,sector,price,bps,eps,cash,securities,investmentSecurities,interestDebt,netAssets,rentalBook,rentalMarket,shares,treasuryShares,period,sourceUrl,status,error,fetchedAt
151A,ダイブ,グロース（内国株式）,サービス業,596,320.99,64.29,2065.5,0,0,406.98,2272.29,0,0,7079006,0,2026/03,https://irbank.net/151A/results,取得成功,,2026-06-27T00:59:44.225Z
153A,カウリス,グロース（内国株式）,情報・通信業,1132,243.25,44.06,1487.07,0,0,100,1656.54,0,0,6810031,0,2026/03,https://irbank.net/153A/results,取得成功,,2026-06-27T00:59:44.274Z
155A,情報戦略テクノロジー,グロース（内国株式）,情報・通信業,840,183.03,41.97,1667.75,0,0,1269.65,1739.54,0,0,9504125,0,2026/03,https://irbank.net/155A/results,取得成功,,2026-06-27T00:59:44.272Z
156A,マテリアルグループ,グロース（内国株式）,サービス業,828,226.04,64.81,1261.26,0,0,228.01,2212.45,0,0,9787869,0,2026/02,https://irbank.net/156A/results,取得成功,,2026-06-27T00:59:44.298Z
157A,グリーンモンスター,グロース（内国株式）,サービス業,802,401.6,4.67,1185.14,0,0,50.79,1430.97,0,0,3563172,0,2026/03,https://irbank.net/157A/results,取得成功,,2026-06-27T00:59:44.320Z
1605,ＩＮＰＥＸ,プライム（内国株式）,鉱業,3351,4207.52,283.95,168407,0,0,1244700,522900,0,0,124277484,0,2026/03,https://irbank.net/1605/results,取得成功,,2026-06-27T00:59:44.301Z
160A,アズパートナーズ,スタンダード（内国株式）,サービス業,1915,1440.46,364.33,3132.83,0,0,10101.55,5171.64,0,0,3590270,0,2026/03,https://irbank.net/160A/results,取得成功,,2026-06-27T00:59:44.295Z
1662,石油資源開発,プライム（内国株式）,鉱業,1610,2451.32,234.38,49954,0,0,0,658897,0,0,268792732,0,2026/03,https://irbank.net/1662/results,取得成功,,2026-06-27T00:59:44.322Z
1663,Ｋ＆Ｏエナジーグループ,プライム（内国株式）,鉱業,3945,4016.97,235.93,29857,0,0,877,108888,0,0,27106999,0,2026/03,https://irbank.net/1663/results,取得成功,,2026-06-27T00:59:44.326Z
166A,タスキホールディングス,グロース（内国株式）,不動産業,1187,515.82,93.97,26201.36,0,0,47005.88,33005.55,0,0,63986565,0,2026/03,https://irbank.net/166A/results,取得成功,,2026-06-27T00:59:44.324Z
167A,リョーサン菱洋ホールディングス,プライム（内国株式）,卸売業,2657,3413.04,185.58,35672,0,0,46306,136895,0,0,40109404,0,2026/03,https://irbank.net/167A/results,取得成功,,2026-06-27T00:59:44.321Z
168A,イタミアート,グロース（内国株式）,その他製品,1080,904.66,113.61,502.73,0,0,2934.96,1327.32,0,0,1467203,0,2026/04,https://irbank.net/168A/results,取得成功,,2026-06-27T00:59:44.363Z
1711,ＳＤＳホールディングス,スタンダード（内国株式）,建設業,214,56.02,0.58,161.79,0,0,4315.74,741.48,0,0,13235987,0,2026/03,https://irbank.net/1711/results,取得成功,,2026-06-27T00:59:44.366Z
1716,第一カッター興業,スタンダード（内国株式）,建設業,1388,1785.46,146.06,8209,0,0,190.8,19358.15,0,0,10842108,0,2026/03,https://irbank.net/1716/results,取得成功,,2026-06-27T00:59:44.384Z
1717,明豊ファシリティワークス,スタンダード（内国株式）,サービス業,904,515.76,79.94,1527.19,0,0,0,6091.93,0,0,11811560,0,2026/03,https://irbank.net/1717/results,取得成功,,2026-06-27T00:59:44.407Z
1718,美樹工業,スタンダード（内国株式）,建設業,7090,16298.41,1024.52,2829.95,0,0,10535.4,19532.12,0,0,1198406,0,2026/03,https://irbank.net/1718/results,取得成功,,2026-06-27T00:59:44.405Z
1719,安藤・間,プライム（内国株式）,建設業,1755.5,1327.5,141.51,64591,0,0,27514,209380,0,0,157725047,0,2026/03,https://irbank.net/1719/results,取得成功,,2026-06-27T00:59:44.428Z
1720,東急建設,プライム（内国株式）,建設業,1178,1048.67,103.51,49587,0,0,36066,112676,0,0,107446575,0,2026/03,https://irbank.net/1720/results,取得成功,,2026-06-27T00:59:44.422Z
1721,コムシスホールディングス,プライム（内国株式）,建設業,5401,3456.23,327.22,41333,0,0,2413,407451,0,0,117888856,0,2026/03,https://irbank.net/1721/results,取得成功,,2026-06-27T00:59:44.425Z
1723,日本電技,スタンダード（内国株式）,建設業,2305,735.19,136.51,13585,0,0,0,46857,0,0,63734545,0,2026/03,https://irbank.net/1723/results,取得成功,,2026-06-27T00:59:44.424Z
1724,シンクレイヤ,スタンダード（内国株式）,建設業,693,1379.75,80.5,903,0,0,1483,6208,0,0,4499366,0,2026/03,https://irbank.net/1724/results,取得成功,,2026-06-27T00:59:44.429Z
1726,ビーアールホールディングス,プライム（内国株式）,建設業,526,366.54,46.56,2269,0,0,11475,16673,0,0,45487532,0,2026/03,https://irbank.net/1726/results,取得成功,,2026-06-27T00:59:44.485Z
1736,オーテック,スタンダード（内国株式）,建設業,2433,1712.12,245.25,10340.42,0,0,1659.67,27085.3,0,0,15819744,0,2026/03,https://irbank.net/1736/results,取得成功,,2026-06-27T00:59:44.487Z
173A,ハンモック,グロース（内国株式）,情報・通信業,1347,762.31,138.8,4740.87,0,0,0,3212.86,0,0,4214637,0,2026/03,https://irbank.net/173A/results,取得成功,,2026-06-27T00:59:44.483Z
1758,太洋基礎工業,スタンダード（内国株式）,建設業,2400,4844.38,237.98,3619.9,0,0,136.11,9497.84,0,0,1960589,0,2026/04,https://irbank.net/1758/results,取得成功,,2026-06-27T00:59:44.516Z
175A,Ｗｉｌｌ　Ｓｍａｒｔ,グロース（内国株式）,情報・通信業,601,,,,0,0,,,0,0,,0,,https://irbank.net/175A/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:43.493Z
1762,高松コンストラクショングループ,プライム（内国株式）,建設業,3500,4218.02,359,33920,0,0,52000,146926,0,0,34832931,0,2026/03,https://irbank.net/1762/results,取得成功,,2026-06-27T00:59:44.520Z
1764,工藤建設,スタンダード（内国株式）,建設業,2925,4646.19,320.95,2029.88,0,0,5060.89,5379.49,0,0,1157828,0,2026/03,https://irbank.net/1764/results,取得成功,,2026-06-27T00:59:44.523Z
1766,東建コーポレーション,プライム（内国株式）,建設業,12570,10480.97,1238.19,116840,0,0,0,116350,0,0,11101072,0,2026/04,https://irbank.net/1766/results,取得成功,,2026-06-27T00:59:44.528Z
1768,ソネック,スタンダード（内国株式）,建設業,1097,1423.32,112.66,4055.96,0,0,0,10397.9,0,0,7305385,0,2026/03,https://irbank.net/1768/results,取得成功,,2026-06-27T00:59:44.526Z
1770,藤田エンジニアリング,スタンダード（内国株式）,建設業,1847,2248.67,217.77,7939.82,0,0,305,20651.84,0,0,9184024,0,2026/03,https://irbank.net/1770/results,取得成功,,2026-06-27T00:59:44.531Z
177A,コージンバイオ,グロース（内国株式）,化学,957,1163.08,21.52,2486.18,0,0,1875,5945.17,0,0,5111574,0,2026/03,https://irbank.net/177A/results,取得成功,,2026-06-27T00:59:44.602Z
1780,ヤマウラ,プライム（内国株式）,建設業,1416,1383.24,143.39,7699.81,0,0,0,26180.92,0,0,18927243,0,2026/03,https://irbank.net/1780/results,取得成功,,2026-06-27T00:59:44.606Z
1783,ｆａｎｔａｓｉｓｔａ,スタンダード（内国株式）,不動産業,50,38.2,1.63,1463.94,0,0,2498.34,6376.92,0,0,166935079,0,2026/03,https://irbank.net/1783/results,取得成功,,2026-06-27T00:59:46.307Z
1786,オリエンタル白石,プライム（内国株式）,建設業,338,413.02,21.38,15403,0,0,5082,53191,0,0,128785531,0,2026/03,https://irbank.net/1786/results,取得成功,,2026-06-27T00:59:44.634Z
1787,ナカボーテック,スタンダード（内国株式）,建設業,5300,3819.71,376.43,4840.67,0,0,0,9365.98,0,0,2452013,0,2026/03,https://irbank.net/1787/results,取得成功,,2026-06-27T00:59:44.646Z
1788,三東工業社,スタンダード（内国株式）,建設業,4515,6047.72,446.68,1141,0,0,5,3429.96,0,0,567149,0,2026/03,https://irbank.net/1788/results,取得成功,,2026-06-27T00:59:44.654Z
1793,大本組,スタンダード（内国株式）,建設業,2014,2701.06,106.16,6888,0,0,6500,68700,0,0,25434459,0,2026/03,https://irbank.net/1793/results,取得成功,,2026-06-27T00:59:44.638Z
1795,マサル,スタンダード（内国株式）,建設業,4920,6138.18,313.54,3294.86,0,0,1009.75,5277.44,0,0,859773,0,2026/03,https://irbank.net/1795/results,取得成功,,2026-06-27T00:59:44.649Z
1798,守谷商会,スタンダード（内国株式）,建設業,1092,1719.7,155.9,7844.82,0,0,1781.64,18752.86,0,0,10904728,0,2026/03,https://irbank.net/1798/results,取得成功,,2026-06-27T00:59:44.651Z
1799,第一建設工業,スタンダード（内国株式）,建設業,3300,4220.15,242.92,14838.7,0,0,0,74702.66,0,0,17701423,0,2026/03,https://irbank.net/1799/results,取得成功,,2026-06-27T00:59:44.670Z
1801,大成建設,プライム（内国株式）,建設業,14000,5816.08,926.33,272974,0,0,417414,989931,0,0,170205877,0,2026/03,https://irbank.net/1801/results,取得成功,,2026-06-27T00:59:44.707Z
1802,大林組,プライム（内国株式）,建設業,3202,1830.64,228.39,416028,0,0,279577,1316400,0,0,719092776,0,2026/03,https://irbank.net/1802/results,取得成功,,2026-06-27T00:59:44.717Z
1803,清水建設,プライム（内国株式）,建設業,2556.5,1439.89,191.4,354492,0,0,532313,11100,0,0,7708922,0,2026/03,https://irbank.net/1803/results,取得成功,,2026-06-27T00:59:44.734Z
1807,佐藤渡辺,スタンダード（内国株式）,建設業,1813,3654.42,144.14,6394.12,0,0,0,22920.48,0,0,6271988,0,2026/03,https://irbank.net/1807/results,取得成功,,2026-06-27T00:59:44.755Z
1808,長谷工コーポレーション,プライム（内国株式）,建設業,2852.5,2126.38,249.39,288134,0,0,425000,563451,0,0,264981330,0,2026/03,https://irbank.net/1808/results,取得成功,,2026-06-27T00:59:44.748Z
1810,松井建設,スタンダード（内国株式）,建設業,1340,1999.48,140.25,16459,0,0,0,57028,0,0,28521416,0,2026/03,https://irbank.net/1810/results,取得成功,,2026-06-27T00:59:44.802Z
1811,錢高組,スタンダード（内国株式）,建設業,7950,16091.96,210.85,25404,0,0,33250,115244,0,0,7161589,0,2026/03,https://irbank.net/1811/results,取得成功,,2026-06-27T00:59:46.563Z
1812,鹿島建設,プライム（内国株式）,建設業,5769,3036.88,364.85,392273,0,0,833133,1436200,0,0,472919575,0,2026/03,https://irbank.net/1812/results,取得成功,,2026-06-27T00:59:44.769Z
1813,不動テトラ,プライム（内国株式）,建設業,2626,2513.44,211.23,10422,0,0,15450,38541,0,0,15333965,0,2026/03,https://irbank.net/1813/results,取得成功,,2026-06-27T00:59:44.804Z
1814,大末建設,プライム（内国株式）,建設業,3200,2448.69,374.93,10776,0,0,2753,25211,0,0,10295709,0,2026/03,https://irbank.net/1814/results,取得成功,,2026-06-27T00:59:44.807Z
1815,鉄建建設,プライム（内国株式）,建設業,4390,5629.2,452.23,24769,0,0,75679,78746,0,0,13988844,0,2026/03,https://irbank.net/1815/results,取得成功,,2026-06-27T00:59:44.847Z
1820,西松建設,プライム（内国株式）,建設業,5291,4936.15,519.19,48266,0,0,232832,204420,0,0,41412842,0,2026/03,https://irbank.net/1820/results,取得成功,,2026-06-27T00:59:44.835Z
1822,大豊建設,スタンダード（内国株式）,建設業,752,854.47,53.22,24783,0,0,8350,77225,0,0,90377661,0,2026/03,https://irbank.net/1822/results,取得成功,,2026-06-27T00:59:44.855Z
1826,佐田建設,スタンダード（内国株式）,建設業,1004,942.22,75.54,8641,0,0,2226,11351,0,0,12047080,0,2026/03,https://irbank.net/1826/results,取得成功,,2026-06-27T00:59:44.862Z
1827,ナカノフドー建設,スタンダード（内国株式）,建設業,1226,1447.59,84.39,30803,0,0,50,51392,0,0,35501765,0,2026/03,https://irbank.net/1827/results,取得成功,,2026-06-27T00:59:44.902Z
1828,田辺工業,スタンダード（内国株式）,建設業,2346,2665.26,257.18,10601.34,0,0,975,27992.32,0,0,10502660,0,2026/03,https://irbank.net/1828/results,取得成功,,2026-06-27T00:59:44.908Z
1833,奥村組,プライム（内国株式）,建設業,5650,5489.39,429.32,15676,0,0,50508,193964,0,0,35334345,0,2026/03,https://irbank.net/1833/results,取得成功,,2026-06-27T00:59:44.907Z
1835,東鉄工業,プライム（内国株式）,建設業,4195,3851.87,377.45,20574.43,0,0,20000,133975.02,0,0,34781812,0,2026/03,https://irbank.net/1835/results,取得成功,,2026-06-27T00:59:44.911Z
1840,土屋ホールディングス,スタンダード（内国株式）,建設業,234,471.03,10.09,4795.44,0,0,3000,13041.05,0,0,27686241,0,2026/04,https://irbank.net/1840/results,取得成功,,2026-06-27T00:59:44.943Z
1844,大盛工業,スタンダード（内国株式）,建設業,483,326.25,26.55,2411.02,0,0,4309.8,5949.76,0,0,18236812,0,2026/04,https://irbank.net/1844/results,取得成功,,2026-06-27T00:59:44.955Z
1847,イチケン,スタンダード（内国株式）,建設業,2587,2755.26,385.76,14663,0,0,6038,40021,0,0,14525308,0,2026/03,https://irbank.net/1847/results,取得成功,,2026-06-27T00:59:44.951Z
1848,富士ピー・エス,スタンダード（内国株式）,建設業,616,743.96,57.18,1950,0,0,10548,13143,0,0,17666272,0,2026/03,https://irbank.net/1848/results,取得成功,,2026-06-27T00:59:44.973Z
184A,学びエイド,グロース（内国株式）,情報・通信業,300,157.16,-54.77,459.87,0,0,17.84,536,0,0,3410537,0,2026/04,https://irbank.net/184A/results,取得成功,,2026-06-27T00:59:45.040Z
1850,南海辰村建設,スタンダード（内国株式）,建設業,417,683.44,56.89,6688,0,0,770,19703,0,0,28829158,0,2026/03,https://irbank.net/1850/results,取得成功,,2026-06-27T00:59:45.020Z
1852,淺沼組,プライム（内国株式）,建設業,828,616.38,64.17,23647,0,0,14221,50205,0,0,81451377,0,2026/03,https://irbank.net/1852/results,取得成功,,2026-06-27T00:59:45.039Z
1853,森組,スタンダード（内国株式）,建設業,323,472.37,23.82,6394,0,0,0,15470,0,0,32749751,0,2026/03,https://irbank.net/1853/results,取得成功,,2026-06-27T00:59:45.043Z
1860,戸田建設,プライム（内国株式）,建設業,1624,1320.15,118.23,84629,0,0,229591,403161,0,0,305390297,0,2026/03,https://irbank.net/1860/results,取得成功,,2026-06-27T00:59:45.045Z
1861,熊谷組,プライム（内国株式）,建設業,1388,1105.62,120.06,64679,0,0,49733,187867,0,0,169920045,0,2026/03,https://irbank.net/1861/results,取得成功,,2026-06-27T00:59:45.048Z
1866,北野建設,スタンダード（内国株式）,建設業,1080,2120.53,143.91,11884,0,0,0,52150,0,0,24592908,0,2026/03,https://irbank.net/1866/results,取得成功,,2026-06-27T00:59:45.141Z
1867,植木組,スタンダード（内国株式）,建設業,2380,4826.55,326.99,3523.07,0,0,6841.29,31813.92,0,0,6591441,0,2026/03,https://irbank.net/1867/results,取得成功,,2026-06-27T00:59:45.062Z
186A,アストロスケールホールディングス,グロース（内国株式）,サービス業,1095,,,,0,0,,,0,0,,0,,https://irbank.net/186A/results,取得失敗,BPS、純資産、株数推定が不足,2026-06-27T01:43:43.499Z
1870,矢作建設工業,プライム（内国株式）,建設業,1811,1760.05,189.9,16230,0,0,30800,76010,0,0,43186273,0,2026/03,https://irbank.net/1870/results,取得成功,,2026-06-27T00:59:45.139Z
1871,ピーエス・コンストラクション,プライム（内国株式）,建設業,2215,1398.65,166.6,9343,0,0,28300,65486,0,0,46820863,0,2026/03,https://irbank.net/1871/results,取得成功,,2026-06-27T00:59:45.145Z
1873,日本ハウスホールディングス,プライム（内国株式）,建設業,303,569.58,33.5,6980,0,0,10946,22966,0,0,40320938,0,2026/04,https://irbank.net/1873/results,取得成功,,2026-06-27T00:59:45.152Z
1878,大東建託,プライム（内国株式）,不動産業,3046,1524.19,331.68,258120,0,0,233355,496598,0,0,325811087,0,2026/03,https://irbank.net/1878/results,取得成功,,2026-06-27T00:59:45.158Z
1879,新日本建設,プライム（内国株式）,建設業,2097,2300.36,299.2,54824,0,0,0,134547,0,0,58489541,0,2026/03,https://irbank.net/1879/results,取得成功,,2026-06-27T00:59:45.148Z
1882,東亜道路工業,プライム（内国株式）,建設業,1528,1160.85,90.89,13909,0,0,4632,55059,0,0,47429901,0,2026/03,https://irbank.net/1882/results,取得成功,,2026-06-27T00:59:45.182Z
1885,東亜建設工業,プライム（内国株式）,建設業,2072,1507.25,187.54,49231,0,0,25135,117926,0,0,78239177,0,2026/03,https://irbank.net/1885/results,取得成功,,2026-06-27T00:59:45.240Z
1887,日本国土開発,プライム（内国株式）,建設業,518,867.53,50.16,18136,0,0,28605,66429,0,0,76572568,0,2026/02,https://irbank.net/1887/results,取得成功,,2026-06-27T00:59:45.249Z
1888,若築建設,プライム（内国株式）,建設業,3240,4242.44,345.71,19638,0,0,21478,54759,0,0,12907431,0,2026/03,https://irbank.net/1888/results,取得成功,,2026-06-27T00:59:45.238Z
1893,五洋建設,プライム（内国株式）,建設業,1713,726.02,128.17,71435,0,0,196132,199033,0,0,274142586,0,2026/03,https://irbank.net/1893/results,取得成功,,2026-06-27T00:59:45.267Z
1897,金下建設,スタンダード（内国株式）,建設業,3075,9463.54,95.02,8925,0,0,0,19819,0,0,2094248,0,2026/03,https://irbank.net/1897/results,取得成功,,2026-06-27T00:59:45.269Z
1898,世紀東急工業,プライム（内国株式）,建設業,1443,1206.97,128.3,14437,0,0,6605,44215,0,0,36633056,0,2026/03,https://irbank.net/1898/results,取得成功,,2026-06-27T00:59:45.265Z
1899,福田組,プライム（内国株式）,建設業,7570,10849.64,603.74,30819,0,0,1014,90166,0,0,8310506,0,2026/03,https://irbank.net/1899/results,取得成功,,2026-06-27T00:59:45.284Z
189A,Ｄ＆Ｍカンパニー,グロース（内国株式）,サービス業,956,987.26,96.68,453.93,0,0,6875.07,2120.41,0,0,2147773,0,2026/02,https://irbank.net/189A/results,取得成功,,2026-06-27T00:59:45.315Z
1904,大成温調,スタンダード（内国株式）,建設業,4905,4943.44,852.55,18448.62,0,0,0,30731.7,0,0,6216663,0,2026/03,https://irbank.net/1904/results,取得成功,,2026-06-27T00:59:45.339Z
1905,テノックス,スタンダード（内国株式）,建設業,1525,2037.37,150.01,7841.14,0,0,0,13936.74,0,0,6840554,0,2026/03,https://irbank.net/1905/results,取得成功,,2026-06-27T00:59:45.336Z
1909,日本ドライケミカル,スタンダード（内国株式）,機械,3720,1158.29,189.59,10596.99,0,0,4359.25,36356,0,0,31387649,0,2026/03,https://irbank.net/1909/results,取得成功,,2026-06-27T00:59:45.347Z
190A,Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ,グロース（内国株式）,医薬品,71,31.27,-26.58,2548.95,0,0,0,2437.01,0,0,77934442,0,2026/02,https://irbank.net/190A/results,取得成功,,2026-06-27T00:59:45.381Z
1911,住友林業,プライム（内国株式）,建設業,1375,1697.75,154.93,208577,0,0,743278,1136700,0,0,669533206,0,2026/03,https://irbank.net/1911/results,取得成功,,2026-06-27T00:59:45.375Z
1914,日本基礎技術,スタンダード（内国株式）,建設業,652,1351.37,82.55,5239.63,0,0,6914,24718.8,0,0,18291660,0,2026/03,https://irbank.net/1914/results,取得成功,,2026-06-27T00:59:45.372Z
1921,巴コーポレーション,スタンダード（内国株式）,建設業,1689,2160.48,77.46,9466.98,0,0,15872.06,74185.06,0,0,34337305,0,2026/03,https://irbank.net/1921/results,取得成功,,2026-06-27T00:59:45.392Z
1925,大和ハウス工業,プライム（内国株式）,建設業,4424,4677.09,366.51,424588,0,0,376700,322200,0,0,68888989,0,2026/03,https://irbank.net/1925/results,取得成功,,2026-06-27T00:59:45.413Z
1926,ライト工業,プライム（内国株式）,建設業,4010,2141.11,280.71,29975,0,0,1744,90886,0,0,42448076,0,2026/03,https://irbank.net/1926/results,取得成功,,2026-06-27T00:59:45.437Z
1928,積水ハウス,プライム（内国株式）,建設業,3340,3331.5,336.3,434925,0,0,1848800,2188200,0,0,656821252,0,2026/04,https://irbank.net/1928/results,取得成功,,2026-06-27T00:59:45.431Z
1929,日特建設,プライム（内国株式）,建設業,1098,902.43,88.58,17699,0,0,519,37961,0,0,42065313,0,2026/03,https://irbank.net/1929/results,取得成功,,2026-06-27T00:59:45.453Z
192A,インテグループ,グロース（内国株式）,サービス業,1202,836.22,36.19,1912.69,0,0,0,1901.51,0,0,2273935,0,2026/02,https://irbank.net/192A/results,取得成功,,2026-06-27T00:59:45.854Z
1930,北陸電気工事,プライム（内国株式）,建設業,1715,1675.66,149.08,17392,0,0,74,46085,0,0,27502596,0,2026/03,https://irbank.net/1930/results,取得成功,,2026-06-27T00:59:45.501Z
1934,ユアテック,プライム（内国株式）,建設業,2448,2260.81,192.18,43082,0,0,8280,155356,0,0,68716964,0,2026/03,https://irbank.net/1934/results,取得成功,,2026-06-27T00:59:45.491Z
1938,日本リーテック,プライム（内国株式）,建設業,2736,2795.32,247.77,8384.7,0,0,0,69269.61,0,0,24780565,0,2026/03,https://irbank.net/1938/results,取得成功,,2026-06-27T00:59:45.484Z
1939,四電工,プライム（内国株式）,建設業,2063,1501.88,139.43,17575,0,0,7891,71199,0,0,47406584,0,2026/03,https://irbank.net/1939/results,取得成功,,2026-06-27T00:59:45.518Z
1941,中電工,プライム（内国株式）,建設業,5640,4613.42,372.1,43605,0,0,0,247823,0,0,53717849,0,2026/03,https://irbank.net/1941/results,取得成功,,2026-06-27T00:59:45.555Z
1942,関電工,プライム（内国株式）,建設業,6720,1961.01,326.61,77151,0,0,8106,405687,0,0,206876559,0,2026/03,https://irbank.net/1942/results,取得成功,,2026-06-27T00:59:45.538Z
1944,きんでん,プライム（内国株式）,建設業,8095,3340.43,353.56,182308,0,0,15002,661895,0,0,198146646,0,2026/03,https://irbank.net/1944/results,取得成功,,2026-06-27T00:59:45.550Z
1945,東京エネシス,プライム（内国株式）,建設業,2128,2186.55,156.93,9687,0,0,18133,72452,0,0,33135304,0,2026/03,https://irbank.net/1945/results,取得成功,,2026-06-27T00:59:45.620Z
1946,トーエネック,プライム（内国株式）,建設業,2267,1649.38,193.9,46046,0,0,43617,153170,0,0,92865198,0,2026/03,https://irbank.net/1946/results,取得成功,,2026-06-27T00:59:45.616Z
1948,弘電社,スタンダード（内国株式）,建設業,11480,2864.45,274.8,892,0,0,460,25182,0,0,8791216,0,2026/03,https://irbank.net/1948/results,取得成功,,2026-06-27T00:59:45.630Z
194A,ＷＯＬＶＥＳ　ＨＡＮＤ,グロース（内国株式）,サービス業,1229,444.35,111.26,895.33,0,0,2528.4,2715.6,0,0,6111399,0,2026/03,https://irbank.net/194A/results,取得成功,,2026-06-27T00:59:45.612Z
1950,日本電設工業,プライム（内国株式）,建設業,4480,3696.06,316.42,33710,0,0,12200,230726,0,0,62424852,0,2026/03,https://irbank.net/1950/results,取得成功,,2026-06-27T00:59:45.639Z
1951,エクシオグループ,プライム（内国株式）,建設業,2749.5,1676.22,173.95,41376,0,0,137240,346736,0,0,206855902,0,2026/03,https://irbank.net/1951/results,取得成功,,2026-06-27T00:59:45.650Z
1952,新日本空調,プライム（内国株式）,建設業,3710,1817.47,281.64,26869,0,0,2690,82669,0,0,45485758,0,2026/03,https://irbank.net/1952/results,取得成功,,2026-06-27T00:59:45.654Z
1959,クラフティア,プライム（内国株式）,建設業,9336,4915.47,572.56,50548,0,0,25213,351644,0,0,71538225,0,2026/03,https://irbank.net/1959/results,取得成功,,2026-06-27T00:59:45.733Z
195A,ＭＵＳＣＡＴ　ＧＲＯＵＰ,グロース（内国株式）,サービス業,680,317.57,-121.46,689.61,0,0,3531.13,1086.6,0,0,3421608,0,2026/03,https://irbank.net/195A/results,取得成功,,2026-06-27T00:59:46.116Z
1960,サンテック,スタンダード（内国株式）,建設業,1378,2179.95,149.79,13105,0,0,3690,33692,0,0,15455400,0,2026/03,https://irbank.net/1960/results,取得成功,,2026-06-27T00:59:45.727Z
1961,三機工業,プライム（内国株式）,建設業,3120,264.71,873.38,39784,0,0,6131,121437,0,0,458754864,0,2026/03,https://irbank.net/1961/results,取得成功,,2026-06-27T00:59:45.751Z
1963,日揮ホールディングス,プライム（内国株式）,建設業,2542,1775.55,190.2,400470,0,0,35182,431191,0,0,242849258,0,2026/03,https://irbank.net/1963/results,取得成功,,2026-06-27T00:59:45.739Z
1964,中外炉工業,プライム（内国株式）,建設業,4040,4311.07,347.65,10777,0,0,4445,31481,0,0,7302363,0,2026/03,https://irbank.net/1964/results,取得成功,,2026-06-27T00:59:45.754Z
1965,テクノ菱和,スタンダード（内国株式）,建設業,5680,3233.83,575.51,18508,0,0,105,66351,0,0,20517776,0,2026/03,https://irbank.net/1965/results,取得成功,,2026-06-27T00:59:45.771Z
1966,高田工業所,スタンダード（内国株式）,建設業,1705,2965.37,124.24,4502.38,0,0,12325.58,22026.05,0,0,7427758,0,2026/03,https://irbank.net/1966/results,取得成功,,2026-06-27T00:59:45.833Z
1967,ヤマト,スタンダード（内国株式）,建設業,2024,1908.83,192.08,8117,0,0,3952.82,42855.19,0,0,22451025,0,2026/03,https://irbank.net/1967/results,取得成功,,2026-06-27T00:59:45.821Z
1968,太平電業,プライム（内国株式）,建設業,2596,2003.3,190.16,35169,0,0,14925,127939,0,0,63864124,0,2026/03,https://irbank.net/1968/results,取得成功,,2026-06-27T00:59:45.863Z
1969,高砂熱学工業,プライム（内国株式）,建設業,5100,1603.88,305.66,42537,0,0,42406,215056,0,0,134084844,0,2026/03,https://irbank.net/1969/results,取得成功,,2026-06-27T00:59:45.856Z
196A,ＭＦＳ,グロース（内国株式）,その他金融業,264,252.68,14.71,1616.48,0,0,0,2230.58,0,0,8827687,0,2026/03,https://irbank.net/196A/results,取得成功,,2026-06-27T00:59:45.866Z
1972,三晃金属工業,スタンダード（内国株式）,建設業,1240,1433.12,127.09,4658,0,0,0,27628,0,0,19278218,0,2026/03,https://irbank.net/1972/results,取得成功,,2026-06-27T00:59:45.880Z
1975,朝日工業社,プライム（内国株式）,建設業,4385,1965.47,357.48,26266,0,0,7991,50858,0,0,25875745,0,2026/03,https://irbank.net/1975/results,取得成功,,2026-06-27T00:59:45.926Z
1976,明星工業,プライム（内国株式）,建設業,1835,1503.26,122,36696,0,0,800,69522,0,0,46247489,0,2026/03,https://irbank.net/1976/results,取得成功,,2026-06-27T00:59:45.924Z
1979,大氣社,プライム（内国株式）,建設業,4950,2555.18,285.72,86359,0,0,1282,170232,0,0,66622312,0,2026/03,https://irbank.net/1979/results,取得成功,,2026-06-27T00:59:48.133Z
197A,タウンズ,スタンダード（内国株式）,医薬品,485,153.22,53.48,9266.63,0,0,14424,17417.67,0,0,113677523,0,2026/03,https://irbank.net/197A/results,取得成功,,2026-06-27T00:59:45.962Z
1980,ダイダン,プライム（内国株式）,建設業,2937,1008.46,211.01,81925,0,0,3521,132879,0,0,131764274,0,2026/03,https://irbank.net/1980/results,取得成功,,2026-06-27T00:59:45.968Z
1981,協和日成,スタンダード（内国株式）,建設業,1309,1953.73,119.32,7182.15,0,0,0,19779.93,0,0,10124188,0,2026/03,https://irbank.net/1981/results,取得成功,,2026-06-27T00:59:45.996Z
1982,日比谷総合設備,プライム（内国株式）,建設業,3105,1843.97,202,31388,0,0,0,80669,0,0,43747458,0,2026/03,https://irbank.net/1982/results,取得成功,,2026-06-27T00:59:45.992Z
198A,ＰｏｓｔＰｒｉｍｅ,グロース（内国株式）,情報・通信業,146,82.34,-31.41,1119,0,0,0,997.54,0,0,12114889,0,2026/02,https://irbank.net/198A/results,取得成功,,2026-06-27T00:59:46.422Z
1992,神田通信機,スタンダード（内国株式）,建設業,2978,2774.7,131.02,3166.04,0,0,200,6353.29,0,0,2289721,0,2026/03,https://irbank.net/1992/results,取得成功,,2026-06-27T00:59:46.033Z
