code,month,close,source
3001,2025-10,3088.0327,yahoo
3001,2025-11,2830.2065,yahoo
3001,2025-12,2934.0,yahoo
3001,2026-01,3155.0,yahoo
3001,2026-02,2760.0,yahoo
3001,2026-03,2570.0,yahoo
3001,2026-04,2529.0,yahoo
3001,2026-05,2385.0,yahoo
3001,2026-06,2385.0,yahoo
3002,2023-07,1962.4377,yahoo
3002,2023-08,1930.3368,yahoo
3002,2023-09,1932.4769,yahoo
3002,2023-10,2054.4604,yahoo
3002,2023-11,2140.0627,yahoo
3002,2023-12,2315.5479,yahoo
3002,2024-01,2405.4309,yahoo
3002,2024-02,2362.6294,yahoo
3002,2024-03,2357.6548,yahoo
3002,2024-04,2357.6548,yahoo
3002,2024-05,2533.5994,yahoo
3002,2024-06,2458.8228,yahoo
3002,2024-07,2445.627,yahoo
3002,2024-08,2476.4172,yahoo
3002,2024-09,2366.4519,yahoo
3002,2024-10,2278.4797,yahoo
3002,2024-11,2401.6409,yahoo
3002,2024-12,2322.4658,yahoo
3002,2025-01,2238.8923,yahoo
3002,2025-02,2317.1877,yahoo
3002,2025-03,2434.5039,yahoo
3002,2025-04,3206.79,yahoo
3002,2025-05,3387.0532,yahoo
3002,2025-06,3633.7295,yahoo
3002,2025-07,3557.8291,yahoo
3002,2025-08,3586.2917,yahoo
3002,2025-09,3605.2668,yahoo
3002,2025-10,3927.8433,yahoo
3002,2025-11,4065.4128,yahoo
3002,2025-12,4259.9072,yahoo
3002,2026-01,4501.8398,yahoo
3002,2026-02,3510.3914,yahoo
3002,2026-03,3610.0,yahoo
3002,2026-04,3725.0,yahoo
3002,2026-05,3845.0,yahoo
3002,2026-06,3845.0,yahoo
3003,2023-07,1188.0583,yahoo
3003,2023-08,1218.0325,yahoo
3003,2023-09,1250.7314,yahoo
3003,2023-10,1333.3867,yahoo
3003,2023-11,1341.1074,yahoo
3003,2023-12,1515.1995,yahoo
3003,2024-01,1381.0702,yahoo
3003,2024-02,1455.0725,yahoo
3003,2024-03,1348.6941,yahoo
3003,2024-04,1343.1439,yahoo
3003,2024-05,1317.7056,yahoo
3003,2024-06,1386.1401,yahoo
3003,2024-07,1419.11,yahoo
3003,2024-08,1370.1263,yahoo
3003,2024-09,1338.5697,yahoo
3003,2024-10,1270.7463,yahoo
3003,2024-11,1290.528,yahoo
3003,2024-12,1318.4359,yahoo
3003,2025-01,1348.2473,yahoo
3003,2025-02,1381.9054,yahoo
3003,2025-03,1433.3542,yahoo
3003,2025-04,1405.9469,yahoo
3003,2025-05,1396.811,yahoo
3003,2025-06,1417.7258,yahoo
3003,2025-07,1550.6223,yahoo
3003,2025-08,1588.8729,yahoo
3003,2025-09,1559.4493,yahoo
3003,2025-10,1689.4036,yahoo
3003,2025-11,1681.5573,yahoo
3003,2025-12,1839.0,yahoo
3003,2026-01,2069.0,yahoo
3003,2026-02,1829.5,yahoo
3003,2026-03,1766.0,yahoo
3003,2026-04,1699.0,yahoo
3003,2026-05,1715.0,yahoo
3003,2026-06,1715.0,yahoo
3004,2023-07,1286.056,yahoo
3004,2023-08,1423.385,yahoo
3004,2023-09,1327.5139,yahoo
3004,2023-10,1538.2578,yahoo
3004,2023-11,1637.5839,yahoo
3004,2023-12,1598.7172,yahoo
3004,2024-01,1438.0681,yahoo
3004,2024-02,1449.2963,yahoo
3004,2024-03,1544.8831,yahoo
3004,2024-04,1742.5266,yahoo
3004,2024-05,1670.9036,yahoo
3004,2024-06,1561.2023,yahoo
3004,2024-07,1552.1361,yahoo
3004,2024-08,1509.5249,yahoo
3004,2024-09,1424.3025,yahoo
3004,2024-10,1396.1971,yahoo
3004,2024-11,1510.4315,yahoo
3004,2024-12,1417.9562,yahoo
3004,2025-01,1502.2719,yahoo
3004,2025-02,1461.474,yahoo
3004,2025-03,1597.0453,yahoo
3004,2025-04,1687.8953,yahoo
3004,2025-05,1750.0557,yahoo
3004,2025-06,1860.0319,yahoo
3004,2025-07,2093.3726,yahoo
3004,2025-08,2206.2178,yahoo
3004,2025-09,2175.6157,yahoo
3004,2025-10,2162.2273,yahoo
3004,2025-11,2321.9316,yahoo
3004,2025-12,2407.0437,yahoo
3004,2026-01,2611.6951,yahoo
3004,2026-02,2209.0867,yahoo
3004,2026-03,2250.0,yahoo
3004,2026-04,2153.0,yahoo
3004,2026-05,2176.0,yahoo
3004,2026-06,2176.0,yahoo
300A,2024-11,979.243,yahoo
300A,2024-12,938.9213,yahoo
300A,2025-01,1434.303,yahoo
300A,2025-02,1771.2778,yahoo
300A,2025-03,1700.069,yahoo
300A,2025-04,2156.5417,yahoo
300A,2025-05,2227.7439,yahoo
300A,2025-06,2162.394,yahoo
300A,2025-07,2788.5813,yahoo
300A,2025-08,2683.2415,yahoo
300A,2025-09,2475.4878,yahoo
300A,2025-10,3018.7686,yahoo
300A,2025-11,3013.8916,yahoo
300A,2025-12,3106.5518,yahoo
300A,2026-01,2706.6501,yahoo
300A,2026-02,2681.2905,yahoo
300A,2026-03,2768.0,yahoo
300A,2026-04,2835.0,yahoo
300A,2026-05,2824.0,yahoo
300A,2026-06,2824.0,yahoo
3010,2023-07,157.1339,yahoo
3010,2023-08,157.1339,yahoo
3010,2023-09,132.2224,yahoo
3010,2023-10,171.5059,yahoo
3010,2023-11,158.092,yahoo
3010,2023-12,246.2403,yahoo
3010,2024-01,198.3336,yahoo
3010,2024-02,237.6171,yahoo
3010,2024-03,229.9521,yahoo
3010,2024-04,205.0406,yahoo
3010,2024-05,221.3289,yahoo
3010,2024-06,205.9987,yahoo
3010,2024-07,189.7104,yahoo
3010,2024-08,165.7571,yahoo
3010,2024-09,162.8827,yahoo
3010,2024-10,154.2595,yahoo
3010,2024-11,176.2966,yahoo
3010,2024-12,189.7104,yahoo
3010,2025-01,206.9568,yahoo
3010,2025-02,182.0454,yahoo
3010,2025-03,190.7594,yahoo
3010,2025-04,235.5294,yahoo
3010,2025-05,205.3583,yahoo
3010,2025-06,219.9572,yahoo
3010,2025-07,200.492,yahoo
3010,2025-08,202.4385,yahoo
3010,2025-09,194.6524,yahoo
3010,2025-10,179.0802,yahoo
3010,2025-11,184.9198,yahoo
3010,2025-12,180.0535,yahoo
3010,2026-01,191.7326,yahoo
3010,2026-02,172.2674,yahoo
3010,2026-03,176.0,yahoo
3010,2026-04,172.0,yahoo
3010,2026-05,197.0,yahoo
3010,2026-06,197.0,yahoo
3011,2023-07,121.9321,yahoo
3011,2023-08,121.9321,yahoo
3011,2023-09,123.7656,yahoo
3011,2023-10,124.6824,yahoo
3011,2023-11,122.8489,yahoo
3011,2023-12,124.6824,yahoo
3011,2024-01,132.9335,yahoo
3011,2024-02,143.0181,yahoo
3011,2024-03,129.6207,yahoo
3011,2024-04,128.6814,yahoo
3011,2024-05,131.4992,yahoo
3011,2024-06,128.6814,yahoo
3011,2024-07,123.0457,yahoo
3011,2024-08,120.2279,yahoo
3011,2024-09,119.2886,yahoo
3011,2024-10,123.0457,yahoo
3011,2024-11,128.6814,yahoo
3011,2024-12,125.8636,yahoo
3011,2025-01,129.6207,yahoo
3011,2025-02,130.56,yahoo
3011,2025-03,132.3044,yahoo
3011,2025-04,135.2228,yahoo
3011,2025-05,139.1141,yahoo
3011,2025-06,138.1413,yahoo
3011,2025-07,147.8696,yahoo
3011,2025-08,148.8424,yahoo
3011,2025-09,140.087,yahoo
3011,2025-10,145.9239,yahoo
3011,2025-11,148.8424,yahoo
3011,2025-12,150.788,yahoo
3011,2026-01,151.7609,yahoo
3011,2026-02,179.0,yahoo
3011,2026-03,159.0,yahoo
3011,2026-04,160.0,yahoo
3011,2026-05,145.0,yahoo
3011,2026-06,145.0,yahoo
3020,2023-07,2138.4941,yahoo
3020,2023-08,2147.5557,yahoo
3020,2023-09,2101.6394,yahoo
3020,2023-10,2180.2224,yahoo
3020,2023-11,2212.2039,yahoo
3020,2023-12,2421.4541,yahoo
3020,2024-01,2648.0657,yahoo
3020,2024-02,2604.2053,yahoo
3020,2024-03,2644.8789,yahoo
3020,2024-04,2514.2212,yahoo
3020,2024-05,2697.1416,yahoo
3020,2024-06,2711.1406,yahoo
3020,2024-07,2509.5549,yahoo
3020,2024-08,2422.761,yahoo
3020,2024-09,2511.4688,yahoo
3020,2024-10,2568.1184,yahoo
3020,2024-11,2544.5142,yahoo
3020,2024-12,2576.6157,yahoo
3020,2025-01,2586.0571,yahoo
3020,2025-02,2647.4277,yahoo
3020,2025-03,2707.8442,yahoo
3020,2025-04,3178.0166,yahoo
3020,2025-05,3308.6201,yahoo
3020,2025-06,3313.4573,yahoo
3020,2025-07,3845.5452,yahoo
3020,2025-08,3821.3594,yahoo
3020,2025-09,3830.9102,yahoo
3020,2025-10,4002.3704,yahoo
3020,2025-11,4335.4932,yahoo
3020,2025-12,4134.6396,yahoo
3020,2026-01,4257.1113,yahoo
3020,2026-02,3674.1467,yahoo
3020,2026-03,3915.0,yahoo
3020,2026-04,4160.0,yahoo
3020,2026-05,4035.0,yahoo
3020,2026-06,4035.0,yahoo
3021,2023-07,1524.1316,yahoo
3021,2023-08,1483.3068,yahoo
3021,2023-09,1240.1714,yahoo
3021,2023-10,1340.8729,yahoo
3021,2023-11,1451.5538,yahoo
3021,2023-12,1627.5548,yahoo
3021,2024-01,1576.7505,yahoo
3021,2024-02,1614.8538,yahoo
3021,2024-03,1334.5223,yahoo
3021,2024-04,1227.4703,yahoo
3021,2024-05,1337.6221,yahoo
3021,2024-06,1293.6583,yahoo
3021,2024-07,1203.8599,yahoo
3021,2024-08,1154.2837,yahoo
3021,2024-09,1166.4438,yahoo
3021,2024-10,1262.79,yahoo
3021,2024-11,1299.2708,yahoo
3021,2024-12,1170.1854,yahoo
3021,2025-01,1151.4775,yahoo
3021,2025-02,1230.051,yahoo
3021,2025-03,1235.6635,yahoo
3021,2025-04,1165.5084,yahoo
3021,2025-05,1241.8447,yahoo
3021,2025-06,1253.4961,yahoo
3021,2025-07,1268.0603,yahoo
3021,2025-08,1279.7117,yahoo
3021,2025-09,1287.4794,yahoo
3021,2025-10,1478.7563,yahoo
3021,2025-11,1836.0659,yahoo
3021,2025-12,1947.7251,yahoo
3021,2026-01,2397.2749,yahoo
3021,2026-02,2004.0402,yahoo
3021,2026-03,1831.2112,yahoo
3021,2026-04,1675.8593,yahoo
3021,2026-05,1611.0,yahoo
3021,2026-06,1611.0,yahoo
3023,2023-07,1372.4237,yahoo
3023,2023-08,1476.302,yahoo
3023,2023-09,1523.6293,yahoo
3023,2023-10,1354.8358,yahoo
3023,2023-11,1354.8358,yahoo
3023,2023-12,1523.6293,yahoo
3023,2024-01,1765.1473,yahoo
3023,2024-02,1863.0115,yahoo
3023,2024-03,1740.1379,yahoo
3023,2024-04,1607.7561,yahoo
3023,2024-05,1656.1438,yahoo
3023,2024-06,1571.2368,yahoo
3023,2024-07,1401.4226,yahoo
3023,2024-08,1305.5599,yahoo
3023,2024-09,1319.6276,yahoo
3023,2024-10,1257.0107,yahoo
3023,2024-11,1338.3192,yahoo
3023,2024-12,1335.5154,yahoo
3023,2025-01,1402.8053,yahoo
3023,2025-02,1385.0482,yahoo
3023,2025-03,1364.639,yahoo
3023,2025-04,1404.8601,yahoo
3023,2025-05,1388.5802,yahoo
3023,2025-06,1473.8102,yahoo
3023,2025-07,1615.5411,yahoo
3023,2025-08,1599.2612,yahoo
3023,2025-09,1615.2517,yahoo
3023,2025-10,1758.004,yahoo
3023,2025-11,1780.4924,yahoo
3023,2025-12,2002.4429,yahoo
3023,2026-01,2316.3022,yahoo
3023,2026-02,1846.9797,yahoo
3023,2026-03,1805.0,yahoo
3023,2026-04,1754.0,yahoo
3023,2026-05,1801.0,yahoo
3023,2026-06,1801.0,yahoo
3024,2023-07,721.3442,yahoo
3024,2023-08,707.734,yahoo
3024,2023-09,702.1778,yahoo
3024,2023-10,726.0115,yahoo
3024,2023-11,723.2615,yahoo
3024,2023-12,801.1794,yahoo
3024,2024-01,844.2634,yahoo
3024,2024-02,844.2634,yahoo
3024,2024-03,795.9617,yahoo
3024,2024-04,875.2781,yahoo
3024,2024-05,958.3268,yahoo
3024,2024-06,1031.1112,yahoo
3024,2024-07,1031.1112,yahoo
3024,2024-08,979.7888,yahoo
3024,2024-09,1004.0503,yahoo
3024,2024-10,996.4869,yahoo
3024,2024-11,1011.6138,yahoo
3024,2024-12,1018.2318,yahoo
3024,2025-01,1008.7775,yahoo
3024,2025-02,961.5057,yahoo
3024,2025-03,952.5579,yahoo
3024,2025-04,965.1298,yahoo
3024,2025-05,1006.7136,yahoo
3024,2025-06,1025.0878,yahoo
3024,2025-07,1073.4409,yahoo
3024,2025-08,1155.6414,yahoo
3024,2025-09,1101.7247,yahoo
3024,2025-10,1148.6898,yahoo
3024,2025-11,1205.4395,yahoo
3024,2025-12,1227.9436,yahoo
3024,2026-01,1217.1808,yahoo
3024,2026-02,1123.2504,yahoo
3024,2026-03,1121.0,yahoo
3024,2026-04,1009.0,yahoo
3024,2026-05,1025.0,yahoo
3024,2026-06,1025.0,yahoo
3028,2023-07,1803.1444,yahoo
3028,2023-08,1824.8463,yahoo
3028,2023-09,1844.6611,yahoo
3028,2023-10,1839.9435,yahoo
3028,2023-11,1832.3948,yahoo
3028,2023-12,1944.2312,yahoo
3028,2024-01,1892.6145,yahoo
3028,2024-02,1924.1581,yahoo
3028,2024-03,1988.2013,yahoo
3028,2024-04,1921.2904,yahoo
3028,2024-05,1950.9224,yahoo
3028,2024-06,2132.7117,yahoo
3028,2024-07,2091.1028,yahoo
3028,2024-08,2064.0085,yahoo
3028,2024-09,1980.79,yahoo
3028,2024-10,1935.3102,yahoo
3028,2024-11,2026.2697,yahoo
3028,2024-12,2090.1584,yahoo
3028,2025-01,2204.7549,yahoo
3028,2025-02,2340.8992,yahoo
3028,2025-03,2334.043,yahoo
3028,2025-04,2288.0085,yahoo
3028,2025-05,2323.269,yahoo
3028,2025-06,2393.7495,yahoo
3028,2025-07,2348.2295,yahoo
3028,2025-08,2330.4175,yahoo
3028,2025-09,2253.2317,yahoo
3028,2025-10,2384.8433,yahoo
3028,2025-11,2276.9812,yahoo
3028,2025-12,2169.0,yahoo
3028,2026-01,2223.0,yahoo
3028,2026-02,2058.0,yahoo
3028,2026-03,1967.0,yahoo
3028,2026-04,2026.0,yahoo
3028,2026-05,2073.0,yahoo
3028,2026-06,2073.0,yahoo
302A,2024-11,1093.5,yahoo
302A,2024-12,912.5,yahoo
302A,2025-01,668.5,yahoo
302A,2025-02,691.0,yahoo
302A,2025-03,685.5,yahoo
302A,2025-04,647.5,yahoo
302A,2025-05,616.5,yahoo
302A,2025-06,613.0,yahoo
302A,2025-07,651.5,yahoo
302A,2025-08,700.0,yahoo
302A,2025-09,601.5,yahoo
302A,2025-10,656.5,yahoo
302A,2025-11,585.5,yahoo
302A,2025-12,600.0,yahoo
302A,2026-01,600.0,yahoo
302A,2026-02,581.0,yahoo
302A,2026-03,595.0,yahoo
302A,2026-04,579.0,yahoo
302A,2026-05,540.0,yahoo
302A,2026-06,540.0,yahoo
3030,2023-07,932.3811,yahoo
3030,2023-08,818.9835,yahoo
3030,2023-09,694.9244,yahoo
3030,2023-10,697.832,yahoo
3030,2023-11,696.8627,yahoo
3030,2023-12,736.6004,yahoo
3030,2024-01,735.6312,yahoo
3030,2024-02,755.8525,yahoo
3030,2024-03,760.7352,yahoo
3030,2024-04,830.0706,yahoo
3030,2024-05,852.5313,yahoo
3030,2024-06,778.3132,yahoo
3030,2024-07,757.8056,yahoo
3030,2024-08,735.3449,yahoo
3030,2024-09,730.4621,yahoo
3030,2024-10,721.6732,yahoo
3030,2024-11,755.8525,yahoo
3030,2024-12,751.9463,yahoo
3030,2025-01,739.2511,yahoo
3030,2025-02,731.8437,yahoo
3030,2025-03,727.8878,yahoo
3030,2025-04,733.8217,yahoo
3030,2025-05,757.5571,yahoo
3030,2025-06,778.3257,yahoo
3030,2025-07,762.502,yahoo
3030,2025-08,777.3367,yahoo
3030,2025-09,763.491,yahoo
3030,2025-10,774.3698,yahoo
3030,2025-11,914.8046,yahoo
3030,2025-12,987.0,yahoo
3030,2026-01,971.1764,yahoo
3030,2026-02,902.0,yahoo
3030,2026-03,903.0,yahoo
3030,2026-04,931.0,yahoo
3030,2026-05,808.0,yahoo
3030,2026-06,808.0,yahoo
3031,2023-07,692.4218,yahoo
3031,2023-08,691.5059,yahoo
3031,2023-09,650.2903,yahoo
3031,2023-10,631.8412,yahoo
3031,2023-11,602.1512,yahoo
3031,2023-12,620.7074,yahoo
3031,2024-01,672.665,yahoo
3031,2024-02,578.028,yahoo
3031,2024-03,624.4187,yahoo
3031,2024-04,615.2122,yahoo
3031,2024-05,522.6498,yahoo
3031,2024-06,559.1138,yahoo
3031,2024-07,538.5444,yahoo
3031,2024-08,700.2947,yahoo
3031,2024-09,705.9045,yahoo
3031,2024-10,687.8651,yahoo
3031,2024-11,697.3398,yahoo
3031,2024-12,859.3576,yahoo
3031,2025-01,810.089,yahoo
3031,2025-02,907.6786,yahoo
3031,2025-03,778.8224,yahoo
3031,2025-04,797.7038,yahoo
3031,2025-05,682.3731,yahoo
3031,2025-06,647.7739,yahoo
3031,2025-07,695.8284,yahoo
3031,2025-08,695.8284,yahoo
3031,2025-09,641.0463,yahoo
3031,2025-10,618.0399,yahoo
3031,2025-11,632.6854,yahoo
3031,2025-12,628.7799,yahoo
3031,2026-01,639.52,yahoo
3031,2026-02,637.5672,yahoo
3031,2026-03,622.9218,yahoo
3031,2026-04,648.0,yahoo
3031,2026-05,569.0,yahoo
3031,2026-06,569.0,yahoo
3034,2023-07,1803.6857,yahoo
3034,2023-08,1741.7808,yahoo
3034,2023-09,1640.3762,yahoo
3034,2023-10,1612.9578,yahoo
3034,2023-11,1566.6301,yahoo
3034,2023-12,1682.9218,yahoo
3034,2024-01,1556.23,yahoo
3034,2024-02,1678.1946,yahoo
3034,2024-03,1695.3174,yahoo
3034,2024-04,1422.6173,yahoo
3034,2024-05,1423.5708,yahoo
3034,2024-06,1457.8966,yahoo
3034,2024-07,1390.1984,yahoo
3034,2024-08,1352.0585,yahoo
3034,2024-09,1375.6495,yahoo
3034,2024-10,1415.2019,yahoo
3034,2024-11,1424.8488,yahoo
3034,2024-12,1418.0959,yahoo
3034,2025-01,1514.5651,yahoo
3034,2025-02,1745.1263,yahoo
3034,2025-03,2238.9768,yahoo
3034,2025-04,1860.9425,yahoo
3034,2025-05,1806.3807,yahoo
3034,2025-06,1972.9886,yahoo
3034,2025-07,1993.4495,yahoo
3034,2025-08,1957.3997,yahoo
3034,2025-09,1916.5675,yahoo
3034,2025-10,2314.6616,yahoo
3034,2025-11,2107.7314,yahoo
3034,2025-12,2089.9946,yahoo
3034,2026-01,1939.2312,yahoo
3034,2026-02,1836.7516,yahoo
3034,2026-03,1761.0,yahoo
3034,2026-04,1843.0,yahoo
3034,2026-05,1822.0,yahoo
3034,2026-06,1822.0,yahoo
3035,2023-07,517.9457,yahoo
3035,2023-08,541.4368,yahoo
3035,2023-09,492.0458,yahoo
3035,2023-10,501.3649,yahoo
3035,2023-11,515.3435,yahoo
3035,2023-12,550.7558,yahoo
3035,2024-01,557.2792,yahoo
3035,2024-02,604.7607,yahoo
3035,2024-03,623.6595,yahoo
3035,2024-04,592.4765,yahoo
3035,2024-05,647.283,yahoo
3035,2024-06,654.8425,yahoo
3035,2024-07,566.9632,yahoo
3035,2024-08,551.3648,yahoo
3035,2024-09,541.7925,yahoo
3035,2024-10,526.4768,yahoo
3035,2024-11,535.0919,yahoo
3035,2024-12,534.1346,yahoo
3035,2025-01,532.2202,yahoo
3035,2025-02,590.3771,yahoo
3035,2025-03,597.1854,yahoo
3035,2025-04,625.3912,yahoo
3035,2025-05,648.7339,yahoo
3035,2025-06,663.3232,yahoo
3035,2025-07,616.6376,yahoo
3035,2025-08,618.6269,yahoo
3035,2025-09,602.8657,yahoo
3035,2025-10,619.6119,yahoo
3035,2025-11,642.2687,yahoo
3035,2025-12,643.2537,yahoo
3035,2026-01,660.9851,yahoo
3035,2026-02,683.0,yahoo
3035,2026-03,784.0,yahoo
3035,2026-04,785.0,yahoo
3035,2026-05,841.0,yahoo
3035,2026-06,841.0,yahoo
3036,2023-07,1223.5729,yahoo
3036,2023-08,1196.186,yahoo
3036,2023-09,1226.9156,yahoo
3036,2023-10,1189.0813,yahoo
3036,2023-11,1198.0895,yahoo
3036,2023-12,1284.568,yahoo
3036,2024-01,1294.4772,yahoo
3036,2024-02,1316.0967,yahoo
3036,2024-03,1262.5941,yahoo
3036,2024-04,1335.136,yahoo
3036,2024-05,1436.1437,yahoo
3036,2024-06,1367.2748,yahoo
3036,2024-07,1291.0599,yahoo
3036,2024-08,1251.5751,yahoo
3036,2024-09,1293.1332,yahoo
3036,2024-10,1373.0143,yahoo
3036,2024-11,1436.9193,yahoo
3036,2024-12,1429.4009,yahoo
3036,2025-01,1409.6656,yahoo
3036,2025-02,1453.8351,yahoo
3036,2025-03,1487.2114,yahoo
3036,2025-04,1639.6964,yahoo
3036,2025-05,1790.2512,yahoo
3036,2025-06,2039.2457,yahoo
3036,2025-07,2090.3958,yahoo
3036,2025-08,2040.2108,yahoo
3036,2025-09,2133.4287,yahoo
3036,2025-10,2337.1279,yahoo
3036,2025-11,2476.8635,yahoo
3036,2025-12,2672.6902,yahoo
3036,2026-01,3247.3777,yahoo
3036,2026-02,2591.9978,yahoo
3036,2026-03,2481.0,yahoo
3036,2026-04,2487.0,yahoo
3036,2026-05,2432.0,yahoo
3036,2026-06,2432.0,yahoo
3038,2023-07,3551.4736,yahoo
3038,2023-08,3435.8352,yahoo
3038,2023-09,3668.092,yahoo
3038,2023-10,3848.7544,yahoo
3038,2023-11,4107.0469,yahoo
3038,2023-12,3716.6506,yahoo
3038,2024-01,3972.9714,yahoo
3038,2024-02,3674.259,yahoo
3038,2024-03,3376.5327,yahoo
3038,2024-04,3431.7405,yahoo
3038,2024-05,3533.2827,yahoo
3038,2024-06,3901.9902,yahoo
3038,2024-07,4184.9287,yahoo
3038,2024-08,4459.981,yahoo
3038,2024-09,3667.3584,yahoo
3038,2024-10,3742.2585,yahoo
3038,2024-11,3411.9719,yahoo
3038,2024-12,3505.2061,yahoo
3038,2025-01,3307.8274,yahoo
3038,2025-02,3495.2874,yahoo
3038,2025-03,4350.2642,yahoo
3038,2025-04,4512.9277,yahoo
3038,2025-05,4441.5146,yahoo
3038,2025-06,4031.8796,yahoo
3038,2025-07,4085.4395,yahoo
3038,2025-08,4030.8877,yahoo
3038,2025-09,3547.8557,yahoo
3038,2025-10,3792.0,yahoo
3038,2025-11,3790.0,yahoo
3038,2025-12,3805.0,yahoo
3038,2026-01,3706.0,yahoo
3038,2026-02,3454.0,yahoo
3038,2026-03,2681.0,yahoo
3038,2026-04,2711.0,yahoo
3038,2026-05,2582.5,yahoo
3038,2026-06,2582.5,yahoo
303A,2024-11,2036.0,yahoo
303A,2024-12,1848.0,yahoo
303A,2025-01,1315.0,yahoo
303A,2025-02,1162.0,yahoo
303A,2025-03,1057.0,yahoo
303A,2025-04,1064.0,yahoo
303A,2025-05,1016.0,yahoo
303A,2025-06,1030.0,yahoo
303A,2025-07,1018.0,yahoo
303A,2025-08,1090.0,yahoo
303A,2025-09,1046.0,yahoo
303A,2025-10,957.0,yahoo
303A,2025-11,905.0,yahoo
303A,2025-12,913.0,yahoo
303A,2026-01,845.0,yahoo
303A,2026-02,760.0,yahoo
303A,2026-03,795.0,yahoo
303A,2026-04,634.0,yahoo
303A,2026-05,552.0,yahoo
303A,2026-06,552.0,yahoo
3040,2023-07,1054.7527,yahoo
3040,2023-08,1053.8362,yahoo
3040,2023-09,1005.2681,yahoo
3040,2023-10,1169.2999,yahoo
3040,2023-11,1275.6,yahoo
3040,2023-12,1320.978,yahoo
3040,2024-01,1236.7391,yahoo
3040,2024-02,1237.6649,yahoo
3040,2024-03,1197.8596,yahoo
3040,2024-04,1083.998,yahoo
3040,2024-05,1129.3575,yahoo
3040,2024-06,1128.226,yahoo
3040,2024-07,1018.7711,yahoo
3040,2024-08,993.5124,yahoo
3040,2024-09,1199.3247,yahoo
3040,2024-10,1080.5149,yahoo
3040,2024-11,1073.9663,yahoo
3040,2024-12,1115.7401,yahoo
3040,2025-01,1062.5173,yahoo
3040,2025-02,1208.6377,yahoo
3040,2025-03,1207.67,yahoo
3040,2025-04,1245.4097,yahoo
3040,2025-05,1267.6665,yahoo
3040,2025-06,1356.5966,yahoo
3040,2025-07,1367.4493,yahoo
3040,2025-08,1441.4454,yahoo
3040,2025-09,1694.019,yahoo
3040,2025-10,1874.5697,yahoo
3040,2025-11,2027.4951,yahoo
3040,2025-12,1952.0,yahoo
3040,2026-01,1994.0,yahoo
3040,2026-02,1654.0,yahoo
3040,2026-03,1784.0,yahoo
3040,2026-04,2102.0,yahoo
3040,2026-05,1917.0,yahoo
3040,2026-06,1917.0,yahoo
3041,2023-07,1186.6737,yahoo
3041,2023-08,1453.5521,yahoo
3041,2023-09,1019.2592,yahoo
3041,2023-10,1081.301,yahoo
3041,2023-11,1006.4568,yahoo
3041,2023-12,1000.5481,yahoo
3041,2024-01,883.3579,yahoo
3041,2024-02,841.9967,yahoo
3041,2024-03,726.7761,yahoo
3041,2024-04,623.373,yahoo
3041,2024-05,600.7228,yahoo
3041,2024-06,601.5339,yahoo
3041,2024-07,407.2989,yahoo
3041,2024-08,365.6771,yahoo
3041,2024-09,490.5424,yahoo
3041,2024-10,356.7581,yahoo
3041,2024-11,396.3979,yahoo
3041,2024-12,388.47,yahoo
3041,2025-01,356.7581,yahoo
3041,2025-02,358.7401,yahoo
3041,2025-03,498.4704,yahoo
3041,2025-04,510.3624,yahoo
3041,2025-05,470.7226,yahoo
3041,2025-06,453.0,yahoo
3041,2025-07,459.0,yahoo
3041,2025-08,455.0,yahoo
3041,2025-09,453.0,yahoo
3041,2025-10,456.0,yahoo
3041,2025-11,446.0,yahoo
3041,2025-12,478.0,yahoo
3041,2026-01,516.0,yahoo
3041,2026-02,575.0,yahoo
3041,2026-03,540.0,yahoo
3041,2026-04,575.0,yahoo
3041,2026-05,454.0,yahoo
3041,2026-06,454.0,yahoo
3042,2023-07,244.923,yahoo
3042,2023-08,284.9303,yahoo
3042,2023-09,279.0756,yahoo
3042,2023-10,301.5187,yahoo
3042,2023-11,289.8092,yahoo
3042,2023-12,318.1071,yahoo
3042,2024-01,305.4219,yahoo
3042,2024-02,306.3977,yahoo
3042,2024-03,311.2766,yahoo
3042,2024-04,254.6809,yahoo
3042,2024-05,297.6156,yahoo
3042,2024-06,311.2766,yahoo
3042,2024-07,273.2209,yahoo
3042,2024-08,277.124,yahoo
3042,2024-09,284.9303,yahoo
3042,2024-10,282.0029,yahoo
3042,2024-11,272.2451,yahoo
3042,2024-12,273.2209,yahoo
3042,2025-01,275.1724,yahoo
3042,2025-02,266.3903,yahoo
3042,2025-03,261.4138,yahoo
3042,2025-04,310.5517,yahoo
3042,2025-05,294.8276,yahoo
3042,2025-06,322.3448,yahoo
3042,2025-07,326.2759,yahoo
3042,2025-08,327.2586,yahoo
3042,2025-09,341.0172,yahoo
3042,2025-10,354.7759,yahoo
3042,2025-11,329.2242,yahoo
3042,2025-12,354.7759,yahoo
3042,2026-01,326.2759,yahoo
3042,2026-02,270.2586,yahoo
3042,2026-03,296.0,yahoo
3042,2026-04,299.0,yahoo
3042,2026-05,281.0,yahoo
3042,2026-06,281.0,yahoo
3045,2023-07,1192.8552,yahoo
3045,2023-08,1244.7808,yahoo
3045,2023-09,1172.4735,yahoo
3045,2023-10,1190.7793,yahoo
3045,2023-11,1183.4568,yahoo
3045,2023-12,1240.2043,yahoo
3045,2024-01,1215.4917,yahoo
3045,2024-02,1261.3901,yahoo
3045,2024-03,1230.6927,yahoo
