rankSeed,code,name,market,sector,points,firstDate,lastDate,lastClose,periodReturn,bestStrategy,trades,winRate,averageReturn,maxDrawdown,latestSignal,priceScore,judgement,error
334,2433,HAKUHODO DY HOLDINGS INCORPORATED,Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,1085,-3.3,安値反転,3,33.3,-4,-6.9,待ち,4.5,見送り寄り,
3552,9553,"MicroAd,Inc.",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,507,28.7,高値更新,4,25,-1.8,-10.5,待ち,4.5,見送り寄り,
283,2311,"EPCO Co.,Ltd.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,790,8.2,安値反転,2,0,-2.2,-5.9,安値反転候補,4.4,見送り寄り,
546,298A,"GVA TECH,Inc.",Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,331,-42.9,安値反転,4,50,0.3,-21.5,待ち,4.3,見送り寄り,
690,3245,"DEAR LIFE CO.,LTD.",Prime Market (Domestic),Real Estate,254,2025-06-09,2026-06-23,987,-12.4,安値反転,3,0,-4,-5.6,安値反転候補,4.3,見送り寄り,
1795,5571,"Excite Holdings Co.,Ltd.",Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,1007,-10.3,安値反転,3,33.3,-6.9,-10.5,安値反転候補,4.3,見送り寄り,
1337,4442,"VALTES HOLDINGS CO.,LTD.",Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,376,-8.1,安値反転,2,50,-2.8,-11.4,待ち,4.2,見送り寄り,
2502,7038,Frontier Management Inc.,Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,614,-14.1,安値反転,3,33.3,-2.8,-9.1,待ち,4.2,見送り寄り,
2677,7359,"Tokyo Communications Group,Inc.",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,213,-36.6,安値反転,4,25,-2.3,-10,待ち,4.1,見送り寄り,
478,2811,"KAGOME CO.,LTD.",Prime Market (Domestic),Foods,254,2025-06-09,2026-06-23,2546.5,-13.3,安値反転,3,33.3,-2.4,-9.8,待ち,4,見送り寄り,
884,3662,"Ateam Holdings Co.,Ltd.",Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,933,-23.1,安値反転,2,0,-3.3,-4.4,安値反転候補,4,見送り寄り,
3328,9029,"HIGASHI HOLDINGS CO.,LTD.",Standard Market(Domestic),Land Transportation,254,2025-06-09,2026-06-23,1854,22.6,上昇中押し目,4,25,-3,-9,待ち,4,見送り寄り,
331,2428,WELLNET CORPORATION,Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,608,-19,安値反転,3,33.3,-3,-9,待ち,3.9,見送り寄り,
790,3454,"First Brothers Co.,Ltd.",Standard Market(Domestic),Real Estate,254,2025-06-09,2026-06-23,1186,20.2,上昇中押し目,3,0,-0.3,-3.8,待ち,3.8,見送り寄り,
2204,6465,HOSHIZAKI CORPORATION,Prime Market (Domestic),Machinery,254,2025-06-09,2026-06-23,5243,-0.3,安値反転,3,33.3,-4.2,-7.2,待ち,3.7,見送り寄り,
2773,7550,"ZENSHO HOLDINGS CO.,LTD.",Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,7546,-5.8,安値反転,3,33.3,-3.8,-7.8,待ち,3.7,見送り寄り,
557,300A,"MIC Co.,Ltd.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,2801,11.9,高値更新,2,50,-4.1,-9.8,待ち,3.5,見送り寄り,
1817,5612,NIPPON CHUTETSUKAN K.K.,Standard Market(Domestic),Iron and Steel,254,2025-06-09,2026-06-23,1546,9.3,安値反転,2,0,-2.9,-5.6,安値反転候補,3.5,見送り寄り,
1803,5586,Laboro.AI Inc.,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,787,-35,安値反転,4,25,-3.5,-8.7,待ち,3.4,見送り寄り,
2188,6430,"DAIKOKU DENKI CO.,LTD.",Prime Market (Domestic),Machinery,254,2025-06-09,2026-06-23,2111,-1.5,安値反転,2,50,-6.8,-13.7,安値反転候補,3.4,見送り寄り,
28,1431,"Lib Work Co.,Ltd.",Growth Market(Domestic),Construction,254,2025-06-09,2026-06-23,645,-7.5,安値反転,3,0,-3,-8.1,安値反転候補,3.3,見送り寄り,
1278,4374,ROBOT PAYMENT INC.,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,2303,-2,安値反転,2,50,-4.5,-9.2,待ち,3.3,見送り寄り,
223,2160,GNI Group Ltd.,Growth Market(Domestic),Pharmaceutical,254,2025-06-09,2026-06-23,2530,-35.5,高値更新,3,33.3,0,-14.7,待ち,3.2,見送り寄り,
2023,6155,"TAKAMATSU MACHINERY CO.,LTD.",Standard Market(Domestic),Machinery,254,2025-06-09,2026-06-23,480,3,安値反転,2,0,-1.9,-7.5,安値反転候補,3.2,見送り寄り,
3120,8200,"RINGER HUT CO.,LTD.",Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,2094,-5.2,安値反転,3,0,-3.8,-6.7,安値反転候補,3.2,見送り寄り,
305,2353,"NIPPON PARKING DEVELOPMENT Co.,Ltd.",Prime Market (Domestic),Real Estate,254,2025-06-09,2026-06-23,245,-1.2,安値反転,3,0,-3.3,-7.7,安値反転候補,3.1,見送り寄り,
3297,8923,TOSEI CORPORATION,Prime Market (Domestic),Real Estate,254,2025-06-09,2026-06-23,1703,27.8,安値反転,3,33.3,-2.9,-9.7,待ち,3.1,見送り寄り,
1034,3940,"Nomura System Corporation Co,Ltd.",Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,109,-20.4,安値反転,2,50,-3.6,-11,待ち,3,見送り寄り,
1595,4931,"Shinnihonseiyaku Co.,Ltd.",Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,1919,-15.2,安値反転,3,0,-3.1,-8.1,安値反転候補,3,見送り寄り,
2588,7187,"J-LEASE CO.,LTD.",Prime Market (Domestic),Other Financing Business,254,2025-06-09,2026-06-23,1304,0.3,安値反転,3,0,-3.5,-7.5,安値反転候補,3,見送り寄り,
1160,416A,"FUJI UNITED HOLDINGS COMPANY,LTD.",Standard Market(Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,1132,-7.6,安値反転,3,33.3,-2.5,-10.7,待ち,2.9,見送り寄り,
2561,7128,UNISOL Holdings Corporation,Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,2052,-8,安値反転,3,0,-2.9,-8.5,安値反転候補,2.9,見送り寄り,
2763,7524,MARCHE CORPORATION,Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,183,-7.6,安値反転,3,33.3,-3,-9.8,待ち,2.9,見送り寄り,
3122,8203,MrMax Holdings Ltd.,Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,773,16.4,安値反転,3,33.3,-3.2,-9.5,待ち,2.9,見送り寄り,
3146,8278,"FUJI CO.,LTD.",Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,1900,-5.5,安値反転,3,33.3,-3.8,-8.4,待ち,2.9,見送り寄り,
3128,8225,"Takachiho Co.,Ltd.",Standard Market(Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,3310,-16.7,安値反転,3,33.3,-0.9,-13.4,待ち,2.7,見送り寄り,
1106,4054,"Japan PropTech Co.,Ltd.",Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,523,-31.5,安値反転,4,25,-7.4,-11,安値反転候補,2.6,見送り寄り,
3135,8244,"Kintetsu Department Store CO.,Ltd.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,1782,1.5,安値反転,3,33.3,-4.1,-8.2,待ち,2.6,見送り寄り,
3588,9661,"Kabuki-Za Co.,Ltd.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,4460,-2.2,安値反転,2,0,-3.2,-5.9,安値反転候補,2.6,見送り寄り,
605,3092,"ZOZO,Inc.",Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,1123,-28.3,安値反転,4,25,-3.4,-9.5,待ち,2.5,見送り寄り,
698,3267,"Phil Company,Inc.",Standard Market(Domestic),Construction,254,2025-06-09,2026-06-23,655,-24.3,上昇中押し目,3,33.3,-2.7,-18.9,安値反転候補,2.5,見送り寄り,
924,372A,RENT CORPORATION,Standard Market(Domestic),Services,239,2025-06-30,2026-06-23,5010,-6.2,安値反転,3,0,-3.2,-8.4,安値反転候補,2.5,見送り寄り,
2717,7438,KONDOTEC INC.,Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,1477,0.3,安値反転,2,0,-2.8,-6.6,安値反転候補,2.5,見送り寄り,
2844,7711,"SUKEGAWA ELECTRIC CO.,LTD.",Standard Market(Domestic),Precision Instruments,254,2025-06-09,2026-06-23,5050,140.6,上昇中押し目,5,20,-2.4,-12.2,待ち,2.5,見送り寄り,
1463,4650,"SD ENTERTAINMENT,Inc.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,260,-11.3,安値反転,3,33.3,-3.4,-9.6,待ち,2.4,見送り寄り,
318,2391,"PLANET,INC.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,1190,-5.4,安値反転,2,0,-3.8,-5.1,安値反転候補,2.3,見送り寄り,
587,3065,"Life Foods Co.,Ltd.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,1608,-3.7,安値反転,2,0,-1,-1.5,待ち,2.3,見送り寄り,
1474,4668,"MEIKO NETWORK JAPAN CO.,LTD.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,685,-6.7,安値反転,2,0,-3.1,-6.2,安値反転候補,2.3,見送り寄り,
224,2162,nms Holdings Corporation,Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,538,-11.8,安値反転,3,33.3,-0.1,-11.9,高値圏,2.2,見送り寄り,
1666,5131,Linkers Corporation,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,141,-19.4,安値反転,5,20,-4,-9.8,待ち,2.2,見送り寄り,
3221,8595,"JAFCO Group Co.,Ltd.",Prime Market (Domestic),Securities and Commodities Futures,254,2025-06-09,2026-06-23,2247.5,-9.1,安値反転,2,0,-3.2,-6.2,安値反転候補,2.2,見送り寄り,
375,2533,"Oenon Holdings,Inc.",Prime Market (Domestic),Foods,254,2025-06-09,2026-06-23,485,-12.5,安値反転,3,33.3,-3.2,-10.1,待ち,2.1,見送り寄り,
3027,8023,"DAIKO XTECH,LTD.",Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,918,-10.4,安値反転,3,33.3,-4,-8.8,待ち,2.1,見送り寄り,
3384,9173,"Tokai Kisen Co.,Ltd.",Standard Market(Domestic),Marine Transportation,254,2025-06-09,2026-06-23,2999,1,安値反転,3,33.3,-4.2,-8.5,待ち,2.1,見送り寄り,
3464,9341,"GENOVA,Inc.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,592,-18.7,安値反転,3,33.3,-4.3,-8.3,待ち,2.1,見送り寄り,
1415,4574,"TAIKO PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),Pharmaceutical,254,2025-06-09,2026-06-23,263,6.9,上昇中押し目,2,0,-4,-5,安値反転候補,2,見送り寄り,
2103,6287,SATO CORPORATION,Prime Market (Domestic),Machinery,254,2025-06-09,2026-06-23,2299,14.1,安値反転,3,33.3,-3.2,-10.2,待ち,2,見送り寄り,
3296,8920,"TOSHO CO.,LTD.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,743,21,上昇中押し目,4,0,-5.4,-7.6,安値反転候補,2,見送り寄り,
602,3088,MatsukiyoCocokara & Co.,Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,2310,-18.7,安値反転,4,25,-4.6,-8.1,待ち,1.9,見送り寄り,
2503,7039,BRIDGE International Group Corp.,Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,1719,-7.7,安値反転,3,33.3,-5.7,-14.5,安値反転候補,1.9,見送り寄り,
3655,9830,TRUSCO NAKAYAMA CORPORATION,Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,2187,7.8,上昇中押し目,3,33.3,-3,-10.7,待ち,1.9,見送り寄り,
596,3079,DVx Inc.,Standard Market(Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,979,5.7,上昇中押し目,3,33.3,-4.5,-8.2,待ち,1.8,見送り寄り,
898,3678,"MEDIA DO Co.,Ltd.",Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,1290,-23.2,安値反転,3,33.3,-4.4,-8.3,待ち,1.8,見送り寄り,
3358,9081,"Kanagawa Chuo Kotsu Co.,Ltd.",Prime Market (Domestic),Land Transportation,254,2025-06-09,2026-06-23,3505,-5.1,安値反転,3,33.3,-3.6,-9.8,待ち,1.8,見送り寄り,
1156,4166,Cacco Inc.,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,654,-14.4,高値更新,2,50,-0.9,-16.7,待ち,1.7,見送り寄り,
2266,6560,"LTS,Inc.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,1706,-18.2,安値反転,2,0,-3.7,-5.8,安値反転候補,1.7,見送り寄り,
345,245A,INGS inc.,Growth Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,2330,-9.6,安値反転,2,0,-3.7,-5.9,安値反転候補,1.6,見送り寄り,
1339,4444,infoNet inc.,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,785,-24,安値反転,3,33.3,-4.5,-8.4,待ち,1.6,見送り寄り,
1476,4673,"Kawasaki Geological Engineering Co.,Ltd.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,4475,49.2,上昇中押し目,6,16.7,-4.2,-9.8,待ち,1.6,見送り寄り,
1864,5843,"Nippon Insure Co.,Ltd.",Standard Market(Domestic),Other Financing Business,254,2025-06-09,2026-06-23,2226,24.9,安値反転,3,33.3,-4.2,-8.9,待ち,1.6,見送り寄り,
3145,8276,"HEIWADO CO.,LTD.",Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,2523,-11,安値反転,4,0,-5.2,-8.2,安値反転候補,1.6,見送り寄り,
3256,8769,"Advantage Risk Management Co.,Ltd.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,486,-18.5,安値反転,3,0,-3.2,-9.1,安値反転候補,1.6,見送り寄り,
365,2492,Infomart Corporation,Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,372,-10.4,上昇中押し目,3,33.3,-2.4,-12,待ち,1.5,見送り寄り,
1539,4801,"CENTRAL SPORTS CO.,LTD.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,2347,-2,安値反転,2,0,-2.7,-7.6,安値反転候補,1.4,見送り寄り,
3121,8202,"Laox Holdings CO.,LTD.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,144,-11.7,安値反転,3,33.3,-4.8,-8,待ち,1.4,見送り寄り,
818,352A,"LOIVE Co.,Ltd.",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,446,-63.9,安値反転,4,25,-2.8,-11.5,待ち,1.3,見送り寄り,
2810,7621,"UKAI CO.,LTD.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,3300,-7,安値反転,2,0,-1.1,-2.1,待ち,1.3,見送り寄り,
3595,9685,"KYCOM HOLDINGS CO.,LTD.",Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,560,-12.5,安値反転,3,0,-3.9,-8.3,安値反転候補,1.3,見送り寄り,
933,3760,"CAVE Interactive CO.,LTD.",Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,644,-36.6,安値反転,4,25,-4,-9.6,待ち,1.2,見送り寄り,
1018,3922,PR TIMES Corporation,Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,2191,-3.1,安値反転,3,33.3,-4.2,-9.2,待ち,1.2,見送り寄り,
1193,4218,"NICHIBAN CO.,LTD.",Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,1842,-5.5,安値反転,2,0,-3.2,-7,安値反転候補,1.2,見送り寄り,
739,3371,SOFTCREATE HOLDINGS CORP.,Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,1665,-24.7,安値反転,4,0,-5.6,-8.1,安値反転候補,1.1,見送り寄り,
740,3372,"KANMONKAI Co.,Ltd.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,219,-7.2,安値反転,2,0,-1.1,-2.2,待ち,1.1,見送り寄り,
667,3193,"Eternal Hospitality Group Co.,Ltd.",Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,2642,-18.5,上昇中押し目,3,33.3,-3.1,-11.2,待ち,1,見送り寄り,
703,3284,"Hoosiers Holdings Co.,Ltd.",Prime Market (Domestic),Real Estate,254,2025-06-09,2026-06-23,1157,-5.8,安値反転,3,0,-4.1,-8.2,安値反転候補,1,見送り寄り,
891,3670,"Kyoritsu Computer & Communication Co.,Ltd.",Standard Market(Domestic),Information & Communication,252,2025-06-09,2026-06-19,1652,3.5,安値反転,3,33.3,-6.8,-13.5,安値反転候補,0.9,見送り寄り,
1620,4985,Earth Corporation,Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,4645,-5,安値反転,2,0,-4.1,-5.8,安値反転候補,0.8,見送り寄り,
2122,6325,"TAKAKITA CO.,LTD.",Standard Market(Domestic),Machinery,254,2025-06-09,2026-06-23,394,-2.5,安値反転,2,0,-1.3,-2.2,待ち,0.8,見送り寄り,
484,2819,"EBARA Foods Industry,Inc.",Standard Market(Domestic),Foods,254,2025-06-09,2026-06-23,2391,-7,安値反転,3,0,-3.3,-9.8,安値反転候補,0.7,見送り寄り,
1576,4892,Cyfuse Biomedical K.K.,Growth Market(Domestic),Pharmaceutical,254,2025-06-09,2026-06-23,516,-44.9,上昇中押し目,4,25,-4.1,-10,待ち,0.7,見送り寄り,
2734,7475,"ALBIS Co.,Ltd.",Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,2445,-18.8,安値反転,3,0,-3.8,-8.9,安値反転候補,0.7,見送り寄り,
517,291A,Reskill Corp.,Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,1795,-46.8,安値反転,3,33.3,-4.7,-17.2,安値反転候補,0.6,見送り寄り,
828,3548,BAROQUE JAPAN LIMITED,Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,723,-8.5,安値反転,2,0,-4.2,-5.8,安値反転候補,0.6,見送り寄り,
1668,5133,Terilogy Holdings Corporation,Standard Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,276,-27.7,安値反転,2,0,-1.2,-2.4,待ち,0.6,見送り寄り,
2256,6546,Fulltech Co.Ltd.,Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,1130,2.5,上昇中押し目,2,0,-3.8,-6.5,安値反転候補,0.6,見送り寄り,
568,3034,"Qol Holdings Co.,Ltd.",Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,1832,-1.3,安値反転,3,33.3,-4.2,-9.8,待ち,0.5,見送り寄り,
1468,4661,"ORIENTAL LAND CO.,LTD.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,2363,-27,安値反転,3,33.3,-4.4,-9.4,待ち,0.5,見送り寄り,
992,3878,TOMOEGAWA CORPORATION,Standard Market(Domestic),Chemicals,254,2025-06-09,2026-06-23,792,16.1,上昇中押し目,6,16.7,-4.3,-10.8,待ち,0.4,見送り寄り,
3390,9211,f-code Inc.,Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,1393,-34.8,安値反転,4,25,-4.7,-9.1,待ち,0.4,見送り寄り,
3439,9302,"MITSUI-SOKO HOLDINGS Co.,Ltd.",Prime Market (Domestic),Warehousing and Harbor Transportation Service,254,2025-06-09,2026-06-23,3692,-10.7,安値反転,3,33.3,-5,-8.5,待ち,0.4,見送り寄り,
524,2930,Kitanotatsujin Corporation,Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,114,-18,安値反転,2,0,-1.5,-2.2,待ち,0.3,見送り寄り,
772,3426,"ATOM LIVIN TECH Co.,Ltd.",Standard Market(Domestic),Metal Products,254,2025-06-09,2026-06-23,1300,-11.3,安値反転,2,0,-1.6,-2.1,待ち,0.2,見送り寄り,
1008,3911,Aiming Inc.,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,177,-30.9,安値反転,4,0,-5.1,-9.7,安値反転候補,0.2,見送り寄り,
2785,7575,"Japan Lifeline Co.,Ltd.",Prime Market (Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,1264,-14.2,上昇中押し目,3,33.3,-4.4,-9.7,待ち,0.2,見送り寄り,
3427,9264,"Puequ CO.,LTD.",Standard Market(Domestic),Wholesale Trade,254,2025-06-09,2026-06-23,1620,7.5,安値反転,3,0,-4.5,-8.2,安値反転候補,0.2,見送り寄り,
1378,4506,"Sumitomo Pharma Co.,Ltd.",Prime Market (Domestic),Pharmaceutical,254,2025-06-09,2026-06-23,1416,70.4,上昇中押し目,2,50,0.2,-19.8,待ち,0.1,見送り寄り,
1404,4558,"CHUKYO IYAKUHIN CO.,LTD.",Standard Market(Domestic),Pharmaceutical,254,2025-06-09,2026-06-23,197,-3,安値反転,2,0,-1.5,-2.5,待ち,0.1,見送り寄り,
2985,7962,"KING JIM CO.,LTD.",Prime Market (Domestic),Other Products,254,2025-06-09,2026-06-23,777,-10.9,安値反転,2,0,-1.4,-2.7,待ち,0.1,見送り寄り,
3271,8836,RISE Inc.,Standard Market(Domestic),Real Estate,254,2025-06-09,2026-06-23,26,-10.3,安値反転,4,25,-4.5,-9.7,待ち,0.1,見送り寄り,
1757,5410,"Godo Steel,Ltd.",Prime Market (Domestic),Iron and Steel,254,2025-06-09,2026-06-23,2590,-31.1,安値反転,2,0,-1.9,-2,待ち,-0.1,見送り寄り,
2477,6988,NITTO DENKO CORPORATION,Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,3204,22.4,安値反転,4,25,-5,-9.1,待ち,-0.2,見送り寄り,
1654,5078,CEL Corporation,Standard Market(Domestic),Construction,254,2025-06-09,2026-06-23,4800,-3.8,安値反転,2,0,-1.1,-3.5,待ち,-0.3,見送り寄り,
343,2454,"All About,Inc.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,340,-4,上昇中押し目,2,50,-4.8,-11.9,待ち,-0.4,見送り寄り,
1117,4068,Basis Corporation,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,1765,-12.7,上昇中押し目,2,0,-4.1,-6.8,安値反転候補,-0.4,見送り寄り,
880,3659,"NEXON Co.,Ltd.",Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,2190,-15.9,高値更新,2,50,-2,-16.7,待ち,-0.5,見送り寄り,
1960,6037,"RAKUMACHI,INC.",Standard Market(Domestic),Services,254,2025-06-09,2026-06-23,1062,18.4,安値反転,4,25,-4.3,-10.6,待ち,-0.5,見送り寄り,
2890,7803,Bushiroad Inc.,Growth Market(Domestic),Other Products,254,2025-06-09,2026-06-23,262,-22.9,安値反転,4,25,-5.6,-8.3,待ち,-0.5,見送り寄り,
3126,8218,"KOMERI CO.,LTD.",Prime Market (Domestic),Retail Trade,254,2025-06-09,2026-06-23,3480,21.8,上昇中押し目,4,0,-3.4,-4.8,待ち,-0.5,見送り寄り,
1629,5011,"NICHIREKI GROUP CO.,LTD.",Prime Market (Domestic),Oil and Coal Products,254,2025-06-09,2026-06-23,2118,-13.2,安値反転,3,33.3,-4.2,-10.7,待ち,-0.6,見送り寄り,
3714,9978,"BUNKYODO GROUP HOLDINGS CO.,LTD.",Standard Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,45,-13.5,安値反転,3,0,-4.8,-8.3,安値反転候補,-0.7,見送り寄り,
1257,4343,"AEON Fantasy Co.,LTD.",Prime Market (Domestic),Services,254,2025-06-09,2026-06-23,2463,-6.3,安値反転,3,33.3,-4.8,-9.9,待ち,-0.8,見送り寄り,
1274,4370,Mobilus Corporation,Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,293,-29.2,安値反転,3,33.3,-4.5,-10.4,待ち,-0.8,見送り寄り,
2281,6580,"Writeup Co.,Ltd.",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,776,-59.3,高値更新,3,0,-5.1,-8,安値反転候補,-0.8,見送り寄り,
2535,7080,"Sportsfield Co.,Ltd.",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,789,11.8,安値反転,2,0,-1.7,-2.9,待ち,-0.8,見送り寄り,
1346,4452,Kao Corporation,Prime Market (Domestic),Chemicals,254,2025-06-09,2026-06-23,6094,-9.8,安値反転,2,0,-4,-7.4,安値反転候補,-0.9,見送り寄り,
2333,6694,ZOOM CORPORATION,Standard Market(Domestic),Electric Appliances,254,2025-06-09,2026-06-23,633,-2.2,上昇中押し目,2,0,-1,-4.1,待ち,-0.9,見送り寄り,
371,2502,"Asahi Group Holdings,Ltd.",Prime Market (Domestic),Foods,254,2025-06-09,2026-06-23,1514,-19.6,安値反転,3,0,-5.5,-7.5,安値反転候補,-1,見送り寄り,
529,2935,"PICKLES HOLDINGS CO.,LTD.",Prime Market (Domestic),Foods,254,2025-06-09,2026-06-23,1102,21.5,安値反転,2,0,-4,-7.6,安値反転候補,-1,見送り寄り,
866,3635,"KOEI TECMO HOLDINGS CO.,LTD.",Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,1502,-35.3,安値反転,3,0,-4.1,-9.9,安値反転候補,-1,見送り寄り,
3407,9237,"Emimen Co.,Ltd.",Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,767,-20.7,安値反転,3,33.3,-5.3,-9.2,待ち,-1,見送り寄り,
3421,9253,Slogan Inc.,Growth Market(Domestic),Services,254,2025-06-09,2026-06-23,757,15.4,安値反転,3,33.3,-3.6,-12,待ち,-1,見送り寄り,
3372,9143,"SG HOLDINGS CO.,LTD.",Prime Market (Domestic),Land Transportation,254,2025-06-09,2026-06-23,1486.5,-5.9,安値反転,3,0,-4.5,-9.2,安値反転候補,-1.1,見送り寄り,
1705,5247,"BTM,Inc.",Growth Market(Domestic),Information & Communication,254,2025-06-09,2026-06-23,514,-34.6,安値反転,3,33.3,-5.7,-8.8,待ち,-1.2,見送り寄り,
1863,5842,Integral Corporation,Growth Market(Domestic),Securities and Commodities Futures,254,2025-06-09,2026-06-23,2891,3.4,安値反転,2,50,-5.3,-11.8,待ち,-1.2,見送り寄り,
2611,7228,DAYTONA CORPORATION,Standard Market(Domestic),Transportation Equipment,254,2025-06-09,2026-06-23,3720,0.1,安値反転,2,0,-4.3,-7.2,安値反転候補,-1.2,見送り寄り,
1487,4689,LY Corporation,Prime Market (Domestic),Information & Communication,254,2025-06-09,2026-06-23,406.6,-22.4,安値反転,3,33.3,-5.1,-9.7,待ち,-1.3,見送り寄り,
3283,8887,"SYLA Holdings Co.,Ltd.",Standard Market(Domestic),Real Estate,254,2025-06-09,2026-06-23,349,9.1,安値反転,3,0,-3,-3.6,待ち,-1.3,見送り寄り,
990,386A,"MINOYA CO.,LTD.",Standard Market(Domestic),Retail Trade,225,2025-07-18,2026-06-23,1327,-47.4,安値反転,3,0,-5.3,-8.1,安値反転候補,-1.4,見送り寄り,
2565,7133,"HYUGA PRIMARY CARE Co.,Ltd.",Growth Market(Domestic),Retail Trade,254,2025-06-09,2026-06-23,1038,-28,安値反転,3,33.3,-2.9,-13.5,待ち,-1.4,見送り寄り,
2913,7833,IFIS JAPAN LTD.,Standard Market(Domestic),Other Products,254,2025-06-09,2026-06-23,633,8.2,上昇中押し目,2,0,-5,-6.2,安値反転候補,-1.4,見送り寄り,
